Filename,Original,Translate
trad_divina_commedia_paradiso_5_8.csv,S  venne deducendo infino a quici ,"Quindi, fino ad ora, per chiudere qui "
trad_divina_commedia_paradiso_5_8.csv,poscia conchiuse   Dunque esser diverse, Allora l uomo deve fare
trad_divina_commedia_paradiso_5_8.csv,convien di vostri effetti le radici ,Diversi da spruzzi di radice remota.
trad_divina_commedia_paradiso_5_8.csv,"per ch un nasce Solone e altro Serse,","Solon germoglia e Xerres cresce cos ,"
trad_divina_commedia_paradiso_5_8.csv,altro Melchised ch e altro quello,"Allora Melchizedek, e l inventore,"
trad_divina_commedia_paradiso_5_8.csv,"che, volando per l aere, il figlio perse.",Quello che ha perso il figlio durante il volo aereo.
trad_divina_commedia_paradiso_5_8.csv,"La circular natura, ch   suggello","Natura, in circolazione, cos  i bambini dell uomo"
trad_divina_commedia_paradiso_5_8.csv,"a la cera mortal, fa ben sua arte,","Come la cera espande, esercita la sua arte e vede"
trad_divina_commedia_paradiso_5_8.csv,ma non distingue l un da l altro ostello.,A questa e a quella casa non   pi  inferiore.
trad_divina_commedia_paradiso_5_8.csv,Quinci addivien ch Esa  si diparte,"Questo   ci  che Esa  ha separato il germe di Giacobbe,"
trad_divina_commedia_paradiso_5_8.csv,per seme da Iac b  e vien Quirino,"Anche Quirin esce cosi  dal cordone,"
trad_divina_commedia_paradiso_5_8.csv,"da s  vil padre, che si rende a Marte.","Che, come padre, gli hanno dato Marte."
trad_divina_commedia_paradiso_5_8.csv,Natura generata il suo cammino,E sempre sulla strada dei produttori
trad_divina_commedia_paradiso_5_8.csv,"simil farebbe sempre a  generanti,","Se non lo facessimo, non lo faremmo se non lo facessimo."
trad_divina_commedia_paradiso_5_8.csv,se non vincesse il proveder divino.,La Provvidenza dell Altissimo ha superato.
trad_divina_commedia_paradiso_5_8.csv,Or quel che t era dietro t   davanti ,"Quello che c era dietro di te, guarda in faccia."
trad_divina_commedia_paradiso_5_8.csv,"ma perch  sappi che di te mi giova,","Ma come mi rallegro di te, d  il mio cliente"
trad_divina_commedia_paradiso_5_8.csv,un corollario voglio che t ammanti.,"E a te, con un aggiunta di luce migliore."
trad_divina_commedia_paradiso_5_8.csv,"Sempre natura, se fortuna trova","Non   la natura con la felicit  in alleanza,"
trad_divina_commedia_paradiso_5_8.csv,"discorde a s , com ogne altra semente","Poi se ne va male, come ogni seme,"
trad_divina_commedia_paradiso_5_8.csv,"fuor di sua reg on, fa mala prova.",Che si semina su un motivo sconosciuto e sbagliato.
trad_divina_commedia_paradiso_5_8.csv,E se  l mondo l  gi  ponesse mente,"E segu  la natura dell uomo sentiero,"
trad_divina_commedia_paradiso_5_9.csv,"Da poi che Carlo tuo, bella Clemenza,","E il tuo Carlo, quando mi ha illuminato,"
trad_divina_commedia_paradiso_5_9.csv,"m ebbe chiarito, mi narr  li  nganni","Bella Clemenza, dai trafficanti,"
trad_divina_commedia_paradiso_5_9.csv,che ricever dovea la sua semenza ,Che stupida inganno sapra  di Sam.
trad_divina_commedia_paradiso_5_9.csv,ma disse   Taci e lascia muover li anni  ,Ma egli dice   Colpisci e lascia che gli anni rovinino!  
trad_divina_commedia_paradiso_5_9.csv,s  ch io non posso dir se non che pianto,Dico solo che il vostro danno presto
trad_divina_commedia_paradiso_5_9.csv,giusto verr  di retro ai vostri danni.,Eseguire la giusta punizione e la causa.
trad_divina_commedia_paradiso_5_9.csv,E gi  la vita di quel lume santo,La vita di quella luce era gi 
trad_divina_commedia_paradiso_5_9.csv,rivolta s era al Sol che la r empie,"Al sole, nel cui raggio tutto guarisce,"
trad_divina_commedia_paradiso_5_9.csv,come quel ben ch a ogne cosa   tanto.,"Per il bene che piange tutto, vaga indietro."
trad_divina_commedia_paradiso_5_9.csv,"Ahi anime ingannate e fatture empie,","Rimuovi le anime, creature dimenticate da Dio!"
trad_divina_commedia_paradiso_5_9.csv,"che da s  fatto ben torcete i cuori,",Che cosa fate per il cuore di un tale bene?
trad_divina_commedia_paradiso_5_9.csv,drizzando in vanit  le vostre tempie!,E avete solo scelto la vanit  per il bersaglio!
trad_divina_commedia_paradiso_5_9.csv,Ed ecco un altro di quelli splendori,"E vedi, un altro di quelle luci invit "
trad_divina_commedia_paradiso_5_9.csv,"ver  me si fece, e  l suo voler piacermi","Io, avvicinandomi, uno e mostrando la sua volont ,"
trad_divina_commedia_paradiso_5_9.csv,significava nel chiarir di fori.,"Soddisfarmi, con una fiamma piu  accesa."
trad_divina_commedia_paradiso_5_9.csv,"Li occhi di B atrice, ch eran fermi","Beatrix, che guarisce lo sguardo, che sta allattando,"
trad_divina_commedia_paradiso_5_9.csv,"sovra me, come pria, di caro assenso","Rivolto a me, come prima, mi permise,"
trad_divina_commedia_paradiso_5_9.csv,al mio disio certificato fermi.,Con un costoso consenso a soddisfare il desiderio.
trad_divina_commedia_paradiso_5_9.csv," Deh, metti al mio voler tosto compenso,","Dissi   Oh abbi piet  della mia curiosit ,"
trad_divina_commedia_paradiso_5_9.csv,"beato spirto , dissi,  e fammi prova","Prova, o Spirito, che pervade la pace e il piacere,"
trad_divina_commedia_paradiso_5_9.csv,ch i  possa in te refletter quel ch io penso! .,Che ci  che penso riflette in te. 
trad_divina_commedia_paradiso_5_9.csv,"Onde la luce che m era ancor nova,",La luce che canto dal suo interno
trad_divina_commedia_paradiso_5_9.csv,"del suo profondo, ond ella pria cantava,","Prima sentito, ha detto, ancora sconosciuto a me,"
trad_divina_commedia_paradiso_5_9.csv,seguette come a cui di ben far giova ,Come colui che   felice di compiere il bene 
trad_divina_commedia_paradiso_5_9.csv, In quella parte de la terra prava, Ma in un paese buio e idiota
trad_divina_commedia_paradiso_5_9.csv,italica che siede tra R alto,Tra Brenta e la fonte Piave
trad_divina_commedia_paradiso_5_9.csv,"e le fontane di Brenta e di Piava,","E della spiaggia di Rialto,"
trad_divina_commedia_paradiso_5_9.csv,"si leva un colle, e non surge molt alto,",L  c   una collina niedrer il suo posto 
trad_divina_commedia_paradiso_5_9.csv,l  onde scese gi  una facella,Da lui cade una torcia
trad_divina_commedia_paradiso_5_9.csv,che fece a la contrada un grande assalto.,E fa brillare la zona in un brutto incendio.
trad_divina_commedia_paradiso_5_9.csv,D una radice nacqui e io ed ella ,Loro ed io germogliammo da una radice.
trad_divina_commedia_paradiso_5_9.csv,"Cunizza fui chiamata, e qui refulgo","Io, una volta Cunizza, splendo in questa stella,"
trad_divina_commedia_paradiso_5_9.csv,perch  mi vinse il lume d esta stella ,Perche  il suo fascino intelligente mi ha sconfitto.
trad_divina_commedia_paradiso_5_9.csv,ma lietamente a me medesma indulgo,E il motivo del mio destino mi piace perdonare
trad_divina_commedia_paradiso_5_9.csv,"la cagion di mia sorte, e non mi noia ","A me, qui, che non mi sembra amaro,"
trad_divina_commedia_paradiso_5_9.csv,che parria forse forte al vostro vulgo.,Per quanto difficile la tua folla impari a catturarlo.
trad_divina_commedia_paradiso_5_9.csv,Di questa luculenta e cara gioia,Guarda questo splendore che mi lampeggia pi  vicino
trad_divina_commedia_paradiso_5_9.csv,"del nostro cielo che pi  m   propinqua,","Nel nostro cerchio, il luminoso, il costoso!"
trad_divina_commedia_paradiso_5_9.csv,"grande fama rimase  e pria che moia,","Grande rimase la sua gloria e, sprofondato,"
trad_divina_commedia_paradiso_5_9.csv,questo centesimo anno ancor s incinqua ,Si rinnover  cinque volte il secolo.
trad_divina_commedia_paradiso_5_9.csv,"vedi se far si dee l omo eccellente,","Guarda, se il primo essere dona un secondo,"
trad_divina_commedia_paradiso_5_9.csv,s  ch altra vita la prima relinqua.,Non dovreste essere in grado di farvi licenziare?
trad_divina_commedia_paradiso_5_9.csv,E ci  non pensa la turba presente,"Ma questo non   ci  a cui pensa la rossa,"
trad_divina_commedia_paradiso_5_9.csv,"che Tagliamento e Adice richiude,","Il Tagliamento qui, dove scorre l Adige,"
trad_divina_commedia_paradiso_5_9.csv,n  per esser battuta ancor si pente ,Che anche la disgrazia non conduce al pentimento.
trad_divina_commedia_paradiso_5_9.csv,ma tosto fia che Padova al palude,Ma il sangue di Padova si sparger  di vernice
trad_divina_commedia_paradiso_5_9.csv,"canger  l acqua che Vincenza bagna,","Per la palude che custodisce il muro di Vicenza,"
trad_divina_commedia_paradiso_5_9.csv,per essere al dover le genti crude ,Perche  gli ostinati si chiudono il dovere.
trad_divina_commedia_paradiso_5_9.csv,"e dove Sile e Cagnan s accompagna,","E dove Tagnan si accoppia con Sile,"
trad_divina_commedia_paradiso_5_9.csv,"tal signoreggia e va con la testa alta,","Colui che ha la fronte superba,"
trad_divina_commedia_paradiso_5_9.csv,che gi  per lui carpir si fa la ragna.,Per la cui cattura la rete   gi  stata completata.
trad_divina_commedia_paradiso_5_9.csv,Pianger  Feltro ancora la difalta,Gi  vedo Feltre che piange il tradimento
trad_divina_commedia_paradiso_5_9.csv,"de l empio suo pastor, che sar  sconcia","Il pastore che governa l , per la vergogna,"
trad_divina_commedia_paradiso_5_9.csv,"s , che per simil non s entr  in malta.","Che ha mai guidato a Malta, eccelso."
trad_divina_commedia_paradiso_5_9.csv,Troppo sarebbe larga la bigoncia,"Nessun passaggio sulla terra   cos  vuoto e lontano,"
trad_divina_commedia_paradiso_5_9.csv,"che ricevesse il sangue ferrarese,",Per catturare tutto il sangue della Ferraresi...
trad_divina_commedia_paradiso_5_9.csv,"e stanco chi  l pesasse a oncia a oncia,","Che d  il regalo del pavone vacillante,"
trad_divina_commedia_paradiso_5_9.csv,che doner  questo prete cortese,Per essere un membro del partito giusto 
trad_divina_commedia_paradiso_5_9.csv,per mostrarsi di parte  e cotai doni,E questo tipo di regalo sar  forse uno spirito
trad_divina_commedia_paradiso_5_9.csv,conformi fieno al viver del paese.,E si adattano alla natura del paese e la vita.
trad_divina_commedia_paradiso_5_9.csv,"S  sono specchi, voi dicete Troni,","Di specchi alti che si chiamano Trono,"
trad_divina_commedia_paradiso_5_9.csv,onde refulge a noi Dio giudicante ,"Gloria a Dio, il Giudice, che scende verso di noi,"
trad_divina_commedia_paradiso_5_9.csv,s  che questi parlar ne paion buoni .,Ci  che   vero   ci  che ho detto. 
trad_divina_commedia_paradiso_5_9.csv,Qui si tacette  e fecemi sembiante,"Ha parlato, allontanato da me, e voltato di nuovo"
trad_divina_commedia_paradiso_5_9.csv,"che fosse ad altro volta, per la rota","Dirigersi verso il suo cerchio, dove e  sparita,"
trad_divina_commedia_paradiso_5_9.csv,in che si mise com era davante.,"Proprio come e  arrivata, al suono dei canti celesti."
trad_divina_commedia_paradiso_5_9.csv,"L altra letizia, che m era gi  nota","L altra delizia, mi   gi  stato detto,"
trad_divina_commedia_paradiso_5_9.csv,"per cara cosa, mi si fece in vista","Ward pi  luminoso nell aria e nei segni,"
trad_divina_commedia_paradiso_5_9.csv,qual fin balasso in che lo sol percuota.,Come al sole il fulmine del diamante.
trad_divina_commedia_paradiso_5_9.csv,"Per letiziar l  s  fulgor s acquista,",L  la delizia d  lucentezza come essa sulla terra
trad_divina_commedia_paradiso_5_9.csv,s  come riso qui  ma gi  s abbuia,"Il sorriso, per ,   intimo castigo"
trad_divina_commedia_paradiso_5_9.csv,"l ombra di fuor, come la mente   trista.",Le ombre si fanno pi  scure.
trad_divina_commedia_paradiso_5_9.csv," Dio vede tutto, e tuo veder s inluia ,"," Ogni cosa vede Dio, "
trad_divina_commedia_paradiso_5_9.csv,"diss io,  beato spirto, s  che nulla","Ho detto,  e posso entrare in lui il tuo occhio,"
trad_divina_commedia_paradiso_5_9.csv,voglia di s  a te puot esser fuia.,Devi essere cos  consapevole di tutta la sua volont .
trad_divina_commedia_paradiso_5_9.csv,"Dunque la voce tua, che  l ciel trastulla",  La tua voce     che canta con piet ...  
trad_divina_commedia_paradiso_5_9.csv,sempre col canto di quei fuochi pii,Il cielo con il canto del fuoco ultimo.
trad_divina_commedia_paradiso_5_9.csv,"che di sei ali facen la coculla,","Vestito con ali sei volte,"
trad_divina_commedia_paradiso_5_9.csv,perch  non satisface a  miei disii?,Perch  non si compiace dei miei desideri ora?
trad_divina_commedia_paradiso_5_9.csv,"Gi  non attendere  io tua dimanda,","Senza dubbio, non mi stanco per cos  tanto tempo,"
trad_divina_commedia_paradiso_5_9.csv,"s io m intuassi, come tu t inmii .","Ero dentro di te, come tu mi hai messo dentro. "
trad_divina_commedia_paradiso_5_9.csv," La maggior valle in che l acqua si spanda ,", La pi  grande valle in cui l acqua schiumosa
trad_divina_commedia_paradiso_5_9.csv,"incominciaro allor le sue parole,","Si espande,  cominci  la Parola di Selva,"
trad_divina_commedia_paradiso_5_9.csv," fuor di quel mar che la terra inghirlanda,"," Eccetto il mare, circondando la terra,"
trad_divina_commedia_paradiso_5_9.csv,tra   discordanti liti contra  l sole,"Andate tra le rive del nemico ad ovest,"
trad_divina_commedia_paradiso_5_9.csv,"tanto sen va, che fa merid ano","Finche  qui, sulla sua ultima spiaggia..."
trad_divina_commedia_paradiso_5_9.csv,l  dove l orizzonte pria far suole.,Il cerchio del viso   ci  che l arco di mezzogiorno l .
trad_divina_commedia_paradiso_5_9.csv,Di quella valle fu  io litorano,Vivo in questa grande valle
trad_divina_commedia_paradiso_5_9.csv,"tra Ebro e Macra, che per cammin corto","Tra Ebro e Magra, che, non molto,"
trad_divina_commedia_paradiso_5_9.csv,parte lo Genovese dal Toscano.,Separa il territorio di Genova da quello di Tuskerland.
trad_divina_commedia_paradiso_5_9.csv,Ad un occaso quasi e ad un orto,Ha quasi un allusione e un declino
trad_divina_commedia_paradiso_5_9.csv,"Buggea siede e la terra ond io fui,","Buggea e la citta  a cui provengo,"
trad_divina_commedia_paradiso_5_9.csv,che f  del sangue suo gi  caldo il porto.,"Lei, il cui sangue un tempo penetrava caldamente nel porto."
trad_divina_commedia_paradiso_5_9.csv,Folco mi disse quella gente a cui,Mi chiamavano  Folco  i miei contemporanei
trad_divina_commedia_paradiso_5_9.csv,fu noto il nome mio  e questo cielo,"E questa stella adorna la mia gioia,"
trad_divina_commedia_paradiso_5_9.csv,"di me s imprenta, com io fe  di lui ",Come la sua luce si   riversata nel mio cuore.
trad_divina_commedia_paradiso_5_9.csv,"ch  pi  non arse la figlia di Belo,",Non a Sicheo e a Creusa
trad_divina_commedia_paradiso_5_9.csv,"noiando e a Sicheo e a Creusa,","Sentite Dido che pesavano tali fiamme,"
trad_divina_commedia_paradiso_5_9.csv,"di me, infin che si convenne al pelo ",Come mi sento una volta nella mia giovinezza 
trad_divina_commedia_paradiso_5_9.csv,n  quella Rodop a che delusa,"Non Phyllis, tradito da Demofoon "
trad_divina_commedia_paradiso_5_9.csv,"fu da Demofoonte, n  Alcide","E non Alcid, dopo che il suo petto"
trad_divina_commedia_paradiso_5_9.csv,quando Iole nel core ebbe rinchiusa.,La figlia di Euryto si e  trasferita.
trad_divina_commedia_paradiso_5_9.csv,"Non per  qui si pente, ma si ride,","Ma qui non ci si sente pentiti, ma si ride"
trad_divina_commedia_paradiso_5_9.csv,"non de la colpa, ch a mente non torna,","Perdendo tutto il ricordo della colpa,"
trad_divina_commedia_paradiso_5_9.csv,ma del valor ch ordin  e provide.,E solo la cartella eterna si rende conto.
trad_divina_commedia_paradiso_5_9.csv,Qui si rimira ne l arte ch addorna,"E quell arte che glorifica i mondi,"
trad_divina_commedia_paradiso_5_9.csv,"cotanto affetto, e discernesi  l bene",Noi vediamo e vediamo per il bene
trad_divina_commedia_paradiso_5_9.csv,per che  l mondo di s  quel di gi  torna.,Il mondo superiore che governa il basso.
trad_divina_commedia_paradiso_5_9.csv,Ma perch  tutte le tue voglie piene,Ma per fare tutto il possibile...
trad_divina_commedia_paradiso_5_9.csv,"ten porti che son nate in questa spera,",Colui che ti ha pervaso in questa sfera...
trad_divina_commedia_paradiso_5_9.csv,procedere ancor oltre mi convene.,Non posso ancora riposare nel mio discorso.
trad_divina_commedia_paradiso_5_9.csv,Tu vuo  saper chi   in questa lumera,Vuoi sapere chi e  l intuizione...
trad_divina_commedia_paradiso_5_9.csv,che qui appresso me cos  scintilla,E  come se la fiamma fosse accesa.
trad_divina_commedia_paradiso_5_9.csv,come raggio di sole in acqua mera.,Il sole in acqua pura si trasfigurava.
trad_divina_commedia_paradiso_5_9.csv,Or sappi che l  entro si tranquilla,"Sappiate dunque che qui riposa Raab,"
trad_divina_commedia_paradiso_5_9.csv,"Raab  e a nostr ordine congiunta,","Questi, inseriti nel nostro ordine,"
trad_divina_commedia_paradiso_5_9.csv,di lei nel sommo grado si sigilla.,Si fa conoscere nel pi  alto splendore della stella.
trad_divina_commedia_paradiso_5_9.csv,"Da questo cielo, in cui l ombra s appunta","di fronte a ogni altro spirito dell inferno,"
trad_divina_commedia_paradiso_5_9.csv,"che  l vostro mondo face, pria ch altr alma","E  la stella, dove il mondo si sta avvicinando."
trad_divina_commedia_paradiso_5_9.csv,del tr unfo di Cristo fu assunta.,"L ombra affiora,   venuto attraverso la vittoria di Cristo."
trad_divina_commedia_paradiso_5_9.csv,Ben si convenne lei lasciar per palma,"La vittoria che ha ferito su entrambe le mani,"
trad_divina_commedia_paradiso_5_9.csv,in alcun cielo de l alta vittoria,"ha ottenuto, qui   proclamato da lei "
trad_divina_commedia_paradiso_5_9.csv,"che s acquist  con l una e l altra palma,","Ai cieli, come trofeo, lo fa conoscere,"
trad_divina_commedia_paradiso_5_9.csv,perch ella favor  la prima gloria,Perch  crea la prima fama di Giosu 
trad_divina_commedia_paradiso_5_9.csv,"di Ios   in su la Terra Santa,","Con il loro aiuto in quella terra sana,"
trad_divina_commedia_paradiso_5_9.csv,che poco tocca al papa la memoria.,Che ora il Papa non ne vale la pena.
trad_divina_commedia_paradiso_5_9.csv,"La tua citt , che di colui   pianta","E la tua citt , che un tempo era formata da lui,"
trad_divina_commedia_paradiso_5_9.csv,che pria volse le spalle al suo fattore,"l invidia vi prepara tutto il male,"
trad_divina_commedia_paradiso_5_9.csv,"e di cui   la  nvidia tanto pianta,","Colui che per primo si allontana da Dio,"
trad_divina_commedia_paradiso_5_9.csv,produce e spande il maladetto fiore,"E  lei che diffonde i soldi, cazzo."
trad_divina_commedia_paradiso_5_9.csv,"c ha disv ate le pecore e li agni,",L unica ragione per cui il lupo fa il pastore...
trad_divina_commedia_paradiso_5_9.csv,per  che fatto ha lupo del pastore.,Dalla retta via conduce pecore e agnelli.
trad_divina_commedia_paradiso_5_9.csv,Per questo l Evangelio e i dottor magni,"Non si pensa pi  alla Bibbia,"
trad_divina_commedia_paradiso_5_9.csv,"son derelitti, e solo ai Decretali",Ma c   molto da nascondere...
trad_divina_commedia_paradiso_5_9.csv,"si studia, s  che pare a  lor vivagni.",E  cosi  che il bordo dei Decretali mostra l otto.
trad_divina_commedia_paradiso_5_9.csv,A questo intende il papa e   cardinali ,Din   studiato da papa e cardinali
trad_divina_commedia_paradiso_5_9.csv,"non vanno i lor pensieri a Nazarette,","E Nazaret, dove la parola di Gabriele"
trad_divina_commedia_paradiso_5_9.csv,l  dove Gabr ello aperse l ali.,"Annunciato, diventa estraneo alle anime avide."
trad_divina_commedia_paradiso_5_9.csv,Ma Vaticano e l altre parti elette,"Ma il Vaticano, con ogni luogo curato"
trad_divina_commedia_paradiso_5_9.csv,di Roma che son state cimitero,"A Roma, dove Pietro Folger un tempo predicava,"
trad_divina_commedia_paradiso_5_9.csv,"a la milizia che Pietro seguette,","Il martire ha consacrato tombe l ,"
trad_divina_commedia_paradiso_5_9.csv,tosto libere fien de l avoltero .,Presto saranno liberati dall adulterio.
trad_divina_commedia_paradiso_5_10.csv,Guardando nel suo Figlio con l Amore,"forza primordiale, con amore pieno di guardare il Figlio,"
trad_divina_commedia_paradiso_5_10.csv,"che l uno e l altro etternalmente spira,","che voi e lui siete tutti svelati,"
trad_divina_commedia_paradiso_5_10.csv,lo primo e ineffabile Valore,"Gli Ineffabili, l Edificante,"
trad_divina_commedia_paradiso_5_10.csv,quanto per mente e per loco si gira,Costruisci ci  che vedi con lo spirito e l occhio
trad_divina_commedia_paradiso_5_10.csv,"con tant ordine f , ch esser non puote",Cosi  ordinata da essere divertita...
trad_divina_commedia_paradiso_5_10.csv,sanza gustar di lui chi ci  rimira.,Pervade tutto colui che vede la loro opera.
trad_divina_commedia_paradiso_5_10.csv,"Leva dunque, lettore, a l alte rote","Risveglio, o lettore, sguardo e riflessione"
trad_divina_commedia_paradiso_5_10.csv,"meco la vista, dritto a quella parte","Vai in paradiso, ora."
trad_divina_commedia_paradiso_5_10.csv,dove l un moto e l altro si percuote ,Dove si attraversa il doppio movimento.
trad_divina_commedia_paradiso_5_10.csv,e l  comincia a vagheggiar ne l arte,"Da l  in poi, l ultima delle opere d arte il tuo senso,"
trad_divina_commedia_paradiso_5_10.csv,"di quel maestro che dentro a s  l ama,",Perch  anche il Maestro lo vede con piacere
trad_divina_commedia_paradiso_5_10.csv,tanto che mai da lei l occhio non parte.,E riflette amorevolmente il suo sguardo in esso.
trad_divina_commedia_paradiso_5_10.csv,Vedi come da indi si dirama,Da l  si dividono i treni
trad_divina_commedia_paradiso_5_10.csv,"l oblico cerchio che i pianeti porta,","Il cerchio storto che porta i pianeti,"
trad_divina_commedia_paradiso_5_10.csv,per sodisfare al mondo che li chiama.,Per accontentare quelli che chiamano.
trad_divina_commedia_paradiso_5_10.csv,"Che se la strada lor non fosse torta,","E la loro corsa non si muoveva male da l ,"
trad_divina_commedia_paradiso_5_10.csv,"molta virt  nel ciel sarebbe in vano,","Cos  molti poteri celesti sarebbero sprecati,"
trad_divina_commedia_paradiso_5_10.csv,e quasi ogne potenza qua gi  morta ,E non eccitato quasi sulla Terra.
trad_divina_commedia_paradiso_5_10.csv,e se dal dritto pi  o men lontano,E fu pi  e meno allontanato
trad_divina_commedia_paradiso_5_10.csv,"fosse  l partire, assai sarebbe manco","Dal sentiero, vi rimase sulla terra,"
trad_divina_commedia_paradiso_5_10.csv,e gi  e s  de l ordine mondano.,"Come qui, l ordine del mondo incompiuto."
trad_divina_commedia_paradiso_5_10.csv,"Or ti riman, lettor, sovra  l tuo banco,","Ora, o lettore, stai fermo nel tuo posto,"
trad_divina_commedia_paradiso_5_10.csv,"dietro pensando a ci  che si preliba,",Per pensare a cio  che ti e  costato...
trad_divina_commedia_paradiso_5_10.csv,s esser vuoi lieto assai prima che stanco.,"E prima che ti stanchi, il piacere ti strappa via."
trad_divina_commedia_paradiso_5_10.csv,Messo t ho innanzi  omai per te ti ciba ,"Ti ho dato del vino. Ti piace bere te stesso,"
trad_divina_commedia_paradiso_5_10.csv,ch  a s  torce tutta la mia cura,Perche  tutto cio  che mi preoccupa e ...
trad_divina_commedia_paradiso_5_10.csv,quella materia ond io son fatto scriba.,Quella roba che sto descrivendo.
trad_divina_commedia_paradiso_5_10.csv,"Lo ministro maggior de la natura,","La cameriera, la pi  grande, la natura,"
trad_divina_commedia_paradiso_5_10.csv,che del valor del ciel lo mondo imprenta,"che si fece specchio della potenza celeste,"
trad_divina_commedia_paradiso_5_10.csv,"e col suo lume il tempo ne misura,",Quella luminosa mostra la misura e la traccia dei tempi.
trad_divina_commedia_paradiso_5_10.csv,con quella parte che s  si rammenta,"Unitevi al luogo di cui pensavo,"
trad_divina_commedia_paradiso_5_10.csv,"congiunto, si girava per le spire","Si   visto girare in cerchio elicoidale,"
trad_divina_commedia_paradiso_5_10.csv,in che pi  tosto ognora s appresenta ,E  stata piu  veloce nel portare i giorni qui.
trad_divina_commedia_paradiso_5_10.csv,e io era con lui  ma del salire,"Ero in lei solo come questo,"
trad_divina_commedia_paradiso_5_10.csv,"non m accors io, se non com uom s accorge,","Lo sento solo come percepiamo i pensieri,"
trad_divina_commedia_paradiso_5_10.csv,"anzi  l primo pensier, del suo venire.",Prima che s innalzino nella nostra mente.
trad_divina_commedia_paradiso_5_10.csv,E  B atrice quella che s  scorge,"Beatrix, che ci guida cos  velocemente sa,"
trad_divina_commedia_paradiso_5_10.csv,"di bene in meglio, s  subitamente","Consacrare il bene per il meglio,"
trad_divina_commedia_paradiso_5_10.csv,che l atto suo per tempo non si sporge.,"Ma che le ore non si muovano,"
trad_divina_commedia_paradiso_5_10.csv,Quant esser convenia da s  lucente,Come doveva essere luminosa da sola!
trad_divina_commedia_paradiso_5_10.csv,"quel ch era dentro al sol dov io entra mi,",E quello che ho visto dentro al sole...
trad_divina_commedia_paradiso_5_10.csv,"non per color, ma per lume parvente!","Per il colore no, per la lucentezza da sola,"
trad_divina_commedia_paradiso_5_10.csv,"Perch io lo  ngegno e l arte e l uso chiami,","Se ho fatto affidamento su spirito, arte e pratica,"
trad_divina_commedia_paradiso_5_10.csv,s  nol direi che mai s imaginasse ,"Mai che la mia parola vi presenti chiaramente,"
trad_divina_commedia_paradiso_5_10.csv,ma creder puossi e di veder si brami.,Non vedo l ora di vedere chi si fidava di me.
trad_divina_commedia_paradiso_5_10.csv,E se le fantasie nostre son basse,"Non stupito quando l immaginazione ha perso la forza,"
trad_divina_commedia_paradiso_5_10.csv,"a tanta altezza, non   maraviglia ",Che sono deboli a tali scherzi 
trad_divina_commedia_paradiso_5_10.csv,ch  sopra  l sol non fu occhio ch andasse.,Non c   sguardo che sorvola questa stella.
trad_divina_commedia_paradiso_5_10.csv,Tal era quivi la quarta famiglia,Cos  ero ora nella quarta cerchia di bambini
trad_divina_commedia_paradiso_5_10.csv,"de l alto Padre, che sempre la sazia,","Il padre, che gli mostra come fa male,"
trad_divina_commedia_paradiso_5_10.csv,mostrando come spira e come figlia.,"E come egli rende testimonianza, lo nutre con cibo eterno."
trad_divina_commedia_paradiso_5_10.csv,"E B atrice cominci    Ringrazia,","Beatrice disse   Grazie, ringrazia la tua preghiera."
trad_divina_commedia_paradiso_5_10.csv,"ringrazia il Sol de li angeli, ch a questo","Al sole degli angeli si alzi,"
trad_divina_commedia_paradiso_5_10.csv,sensibil t ha levato per sua grazia .,Che ti esalta a questo visibile. 
trad_divina_commedia_paradiso_5_10.csv,Cor di mortal non fu mai s  digesto,Nessun cuore umano   mai stato con tutte le aspirazioni
trad_divina_commedia_paradiso_5_10.csv,a divozione e a rendersi a Dio,"Per la devozione tanto gioiosa,"
trad_divina_commedia_paradiso_5_10.csv,"con tutto  l suo gradir cotanto presto,","Non c   nulla di tutto questo e intimamente devoto a Dio,"
trad_divina_commedia_paradiso_5_10.csv,come a quelle parole mi fec io ,Quando ho sentito la mia parola...
trad_divina_commedia_paradiso_5_10.csv,"e s  tutto  l mio amore in lui si mise,","Che cos  tutti i suoi cari si volsero verso di lui,"
trad_divina_commedia_paradiso_5_10.csv,che B atrice ecliss  ne l oblio.,Che Beatrice scomparve nell oblio.
trad_divina_commedia_paradiso_5_10.csv,"Non le dispiacque, ma s  se ne rise,",Non si adir   il suo occhio sorridente si accese
trad_divina_commedia_paradiso_5_10.csv,che lo splendor de li occhi suoi ridenti,"Drob cos  splendente che ora il mio spirito, che non"
trad_divina_commedia_paradiso_5_10.csv,mia mente unita in pi  cose divise.,"A un altro pensiero, tuttavia, ne riconobbe un altro."
trad_divina_commedia_paradiso_5_10.csv,Io vidi pi  folg r vivi e vincenti,"E guarda, molta luce vittoriosa"
trad_divina_commedia_paradiso_5_10.csv,"far di noi centro e di s  far corona,",Rendeteci il centro e la corona
trad_divina_commedia_paradiso_5_10.csv,pi  dolci in voce che in vista lucenti ,Piu  dolce nel Sang che brillante in faccia.
trad_divina_commedia_paradiso_5_10.csv,cos  cinger la figlia di Latona,"Cos  una corona adorna la figlia dei Latoni,"
trad_divina_commedia_paradiso_5_10.csv,"vedem talvolta, quando l aere   pregno,","Se   incinta di sete si sposta l aria,"
trad_divina_commedia_paradiso_5_10.csv,s  che ritenga il fil che fa la zona.,Riflette il flusso della zona di luce.
trad_divina_commedia_paradiso_5_10.csv,"Ne la corte del cielo, ond io rivegno,","Nella corte dei cieli da cui ho lasciato di nuovo,"
