Filename,Original,Translate
trad_divina_commedia_paradiso_4_10.csv,Appresso vedi il lume di quel cero,Al suo fianco sta lo splendore di questa fiaccola
trad_divina_commedia_paradiso_4_10.csv,che gi  in carne pi  a dentro vide,"che, al tempo della sua carne, aveva meglio di nessun altro"
trad_divina_commedia_paradiso_4_10.csv,l angelica natura e  l ministero.,la natura e l ufficio angelico.
trad_divina_commedia_paradiso_4_10.csv,Ne l altra piccioletta luce ride,E nell altro splendore che sorride accanto a lui
trad_divina_commedia_paradiso_4_10.csv,quello avvocato de  tempi cristiani,Difensore dei primi tempi cristiani 
trad_divina_commedia_paradiso_4_10.csv,del cui latino Augustin si provide.,Agostino si   spesso servito del suo latino.
trad_divina_commedia_paradiso_4_10.csv,Or se tu l occhio de la mente trani,"Ora, se dalla tua mente   venuto lo sguardo"
trad_divina_commedia_paradiso_4_10.csv,"di luce in luce dietro a le mie lode,","di luce in luce, seguendo le mie lodi,"
trad_divina_commedia_paradiso_4_10.csv,gi  de l ottava con sete rimani.,Ti resta la sete di sapere l ottava.
trad_divina_commedia_paradiso_4_10.csv,Per vedere ogne ben dentro vi gode,  l  che contemplando la suprema felicit 
trad_divina_commedia_paradiso_4_10.csv,l anima santa che  l mondo fallace,gode di questo spirito santo che del mondo ingannatore
trad_divina_commedia_paradiso_4_10.csv,fa manifesto a chi di lei ben ode.,a chi sa comprenderlo ha scoperto le trappole 
trad_divina_commedia_paradiso_4_10.csv,Lo corpo ond ella fu cacciata giace,"per quanto riguarda il corpo da cui la mente ha dovuto separarsi,"
trad_divina_commedia_paradiso_4_10.csv,giuso in Cieldauro  ed essa da martiro,riposa a Cieldaure  e alla fine del martirio
trad_divina_commedia_paradiso_4_10.csv,e da essilio venne a questa pace.,"e dall esilio, la sua anima ha trovato questa pace."
trad_divina_commedia_paradiso_4_10.csv,Vedi oltre fiammeggiar l ardente spiro,"Al di l , puoi vedere brillare il soffio ardente"
trad_divina_commedia_paradiso_4_10.csv,"d Isidoro, di Beda e di Riccardo,","d Isidoro, di Beda e quello di Richard,"
trad_divina_commedia_paradiso_4_10.csv,che a considerar fu pi  che viro.,di uno spirito pi  che umano come contemplativo .
trad_divina_commedia_paradiso_4_10.csv,"Questi onde a me ritorna il tuo riguardo,",Quello da cui il tuo sguardo si volge verso di me
trad_divina_commedia_paradiso_4_10.csv,   l lume d uno spirto che  n pensieri,  il riposo di un anima alla quale la morte sembrava
trad_divina_commedia_paradiso_4_10.csv,gravi a morir li parve venir tardo ,Venire troppo lentamente per i suoi seri pensieri 
trad_divina_commedia_paradiso_4_10.csv,"essa   la luce etterna di Sigieri,","  l eterno splendore di Siger, che un tempo,"
trad_divina_commedia_paradiso_4_10.csv,"che, leggendo nel Vico de li Strami,","leggendo rue du Fouarre, aveva sillogizzato"
trad_divina_commedia_paradiso_4_10.csv,silogizz  invid osi veri .,verit  da cui venne l alimento all invidia .
trad_divina_commedia_paradiso_4_10.csv,"Indi, come orologio che ne chiami","Poi, come l orologio che chiama i fedeli"
trad_divina_commedia_paradiso_4_10.csv,ne l ora che la sposa di Dio surge,Quando la sposa di Dio si alza per cantare
trad_divina_commedia_paradiso_4_10.csv,"a mattinar lo sposo perch  l ami,","mattutine allo Sposo, invocando il suo amore,"
trad_divina_commedia_paradiso_4_10.csv,"che l una parte e l altra tira e urge,","in modo che un ingranaggio alleni e premuri l altro,"
trad_divina_commedia_paradiso_4_11.csv,"O insensata cura de  mortali,","Oh, quanto   insensato l interesse dei mortali!"
trad_divina_commedia_paradiso_4_11.csv,quanto son difettivi silogismi,Di quanti difetti sono pieni i sillogismi
trad_divina_commedia_paradiso_4_11.csv,quei che ti fanno in basso batter l ali!,che gli fanno battere l ala e volare vicino al suolo!
trad_divina_commedia_paradiso_4_11.csv,Chi dietro a iura e chi ad amforismi,"Uno sfruttava le leggi, l altro gli aforismi,"
trad_divina_commedia_paradiso_4_11.csv,"sen giva, e chi seguendo sacerdozio,",un terzo correva dopo il sacerdozio 
trad_divina_commedia_paradiso_4_11.csv,"e chi regnar per forza o per sofismi,","che pretendeva di regnare con la forza o l astuzia,"
trad_divina_commedia_paradiso_4_11.csv,"e chi rubare e chi civil negozio,","che stava progettando un furto, che stava lanciando un caso,"
trad_divina_commedia_paradiso_4_11.csv,chi nel diletto de la carne involto,che si esauriva in preda ai piaceri della carne
trad_divina_commedia_paradiso_4_11.csv,"s affaticava e chi si dava a l ozio,","e che si abbandonava, infine, alla pigrizia,"
trad_divina_commedia_paradiso_4_11.csv,"quando, da tutte queste cose sciolto,","in questo momento in cui io, libero da tutte queste cure,"
trad_divina_commedia_paradiso_4_11.csv,con B atrice m era suso in cielo,"mi vedevo lass , nel cielo, accolto"
trad_divina_commedia_paradiso_4_11.csv,cotanto glor osamente accolto.,cos  gloriosamente vicino a Beatrice.
trad_divina_commedia_paradiso_4_11.csv,Poi che ciascuno fu tornato ne lo,Non appena ognuno di loro ha ripreso il suo posto
trad_divina_commedia_paradiso_4_11.csv,"punto del cerchio in che avanti s era,","nel cerchio che prima aveva abbandonato,"
trad_divina_commedia_paradiso_4_11.csv,"fermossi, come a candellier candelo.","Si fermava, pi  dritto di una candela al candelabro."
trad_divina_commedia_paradiso_4_11.csv,E io senti  dentro a quella lumera,"E udii, dal seno dello stesso splendore,"
trad_divina_commedia_paradiso_4_11.csv,"che pria m avea parlato, sorridendo","la voce di prima, con lo splendore raddoppiato,"
trad_divina_commedia_paradiso_4_11.csv,"incominciar, faccendosi pi  mera ",Rivolgermi questo discorso come in un sorriso 
trad_divina_commedia_paradiso_4_11.csv," Cos  com io del suo raggio resplendo,"," Come rifletto i suoi raggi in me stesso,"
trad_divina_commedia_paradiso_4_11.csv,"s , riguardando ne la luce etterna,","allo stesso modo, guardando l eterna chiarezza,"
trad_divina_commedia_paradiso_4_11.csv,li tuoi pensieri onde cagioni apprendo.,Vedo nel tuo pensiero e vedo la sua fonte.
trad_divina_commedia_paradiso_4_11.csv,"Tu dubbi, e hai voler che si ricerna",Tu dubiti  vorresti che qualcuno spiegasse per te
trad_divina_commedia_paradiso_4_11.csv,in s  aperta e  n s  distesa lingua,in un linguaggio abbastanza chiaro da renderlo accessibile
trad_divina_commedia_paradiso_4_11.csv,"lo dicer mio, ch al tuo sentir si sterna,","A tua insaputa, qual era il mio pensiero"
trad_divina_commedia_paradiso_4_11.csv,"ove dinanzi dissi   U  ben s impingua ,",Quando ho detto   Si ingrassa bene .
trad_divina_commedia_paradiso_4_11.csv,e l  u  dissi   Non nacque il secondo  ,E quando dissi   Nessun secondo   sorto .
trad_divina_commedia_paradiso_4_11.csv,e qui   uopo che ben si distingua.,E  importante prima di tutto distinguere.
trad_divina_commedia_paradiso_4_11.csv,"La provedenza, che governa il mondo","L Alta Provvidenza, amministrando il mondo"
trad_divina_commedia_paradiso_4_11.csv,con quel consiglio nel quale ogne aspetto,con questa saggezza in cui ogni sguardo creato
trad_divina_commedia_paradiso_4_11.csv,"creato   vinto pria che vada al fondo,","si   perso molto prima di arrivare fino in fondo,"
trad_divina_commedia_paradiso_4_11.csv,per  che andasse ver  lo suo diletto,perch  si dirigesse verso l amato Sposo
trad_divina_commedia_paradiso_4_11.csv,la sposa di colui ch ad alte grida,pi  sicura di se stessa e a lui pi  fedele
trad_divina_commedia_paradiso_4_11.csv,"dispos  lei col sangue benedetto,",la moglie di Colui che lo unisce a se stesso
trad_divina_commedia_paradiso_4_11.csv,"in s  sicura e anche a lui pi  fida,","con il suo sangue benedetto, in grida di dolore,"
trad_divina_commedia_paradiso_4_11.csv,"due principi ordin  in suo favore,","gli fece manderare due principi, con lo scopo di aiutarlo"
trad_divina_commedia_paradiso_4_11.csv,che quinci e quindi le fosser per guida.,"e accompagnarlo, ognuno dalla sua parte."
trad_divina_commedia_paradiso_4_11.csv,L un fu tutto serafico in ardore ,Uno di loro fu di un ardore del tutto serafico 
trad_divina_commedia_paradiso_4_11.csv,l altro per sap enza in terra fue,La saggezza dell altro   apparsa sulla terra
trad_divina_commedia_paradiso_4_11.csv,di cherubica luce uno splendore.,una luce che veniva dal coro dei cherubini.
trad_divina_commedia_paradiso_4_11.csv,"De l un dir , per  che d amendue","Dir  di uno solo, perch  parlando di lui,"
trad_divina_commedia_paradiso_4_11.csv,"si dice l un pregiando, qual ch om prende,","Tutti e due hanno elogiato,"
trad_divina_commedia_paradiso_4_11.csv,perch ad un fine fur l opere sue.,Poich  dai loro sforzi la fine era la stessa.
trad_divina_commedia_paradiso_4_11.csv,Intra Tupino e l acqua che discende,Tra l acqua che scende dal monte che aveva scelto
trad_divina_commedia_paradiso_4_11.csv,"del colle eletto dal beato Ubaldo,",Il Beato Ubaldo e Topino
trad_divina_commedia_paradiso_4_11.csv,"fertile costa d alto monte pende,",ai piedi della montagna una costa fertile
trad_divina_commedia_paradiso_4_11.csv,onde Perugia sente freddo e caldo,"da dove il calore scende, o il freddo, prendendo in prestito"
trad_divina_commedia_paradiso_4_11.csv,da Porta Sole  e di rietro le piange,"la Porta del Sole, a Perugia  e pi  lontano"
trad_divina_commedia_paradiso_4_11.csv,per grave giogo Nocera con Gualdo.,"gemono sotto il loro giogo Gualdo, poi Nocera."
trad_divina_commedia_paradiso_4_11.csv,"Di questa costa, l  dov ella frange","Ed   su questa costa, nel punto in cui il pendio"
trad_divina_commedia_paradiso_4_11.csv,"pi  sua rattezza, nacque al mondo un sole,","ha perduto la sua rigidit , che un sole venne al mondo,"
trad_divina_commedia_paradiso_4_11.csv,come fa questo talvolta di Gange.,come il nostro a volte nasce dalle acque del Gange 
trad_divina_commedia_paradiso_4_11.csv,"Per  chi d esso loco fa parole,","anche, volendo parlare del luogo che dico,"
trad_divina_commedia_paradiso_4_11.csv,"non dica Ascesi, ch  direbbe corto,","Non si dovrebbe dire Assisi,   troppo poco "
trad_divina_commedia_paradiso_4_11.csv,"ma Or ente, se proprio dir vuole.","Per essere pi  precisi, bisogna dire Oriente."
trad_divina_commedia_paradiso_4_11.csv,"Non era ancor molto lontan da l orto,","Egli non era molto lontano dal suo sorgere,"
trad_divina_commedia_paradiso_4_11.csv,ch el cominci  a far sentir la terra,che tutti avevano gi  visto
trad_divina_commedia_paradiso_4_11.csv,de la sua gran virtute alcun conforto ,il primo conforto della sua grande virt  
trad_divina_commedia_paradiso_4_11.csv,"ch  per tal donna, giovinetto, in guerra","perch , da giovane, faceva a suo padre la guerra"
trad_divina_commedia_paradiso_4_11.csv,"del padre corse, a cui, come a la morte,","a favore di una donna a cui, come alla morte,"
trad_divina_commedia_paradiso_4_11.csv,la porta del piacer nessun diserra ,"Nessuno apre con piacere la porta di casa sua,"
trad_divina_commedia_paradiso_4_11.csv,e dinanzi a la sua spirital corte,"fino al punto che volle sposarlo alla fine,"
trad_divina_commedia_paradiso_4_11.csv,e coram patre le si fece unito ,"coram patrem, davanti alla Corte spirituale,"
trad_divina_commedia_paradiso_4_11.csv,poscia di d  in d  l am  pi  forte.,E che ogni giorno ama di pi .
trad_divina_commedia_paradiso_4_11.csv,"Questa, privata del primo marito,","Per lei, vedova incorna del suo primo Sposo,"
trad_divina_commedia_paradiso_4_11.csv,millecent anni e pi  dispetta e scura,Per mille e cento anni l avevano ignorata.
trad_divina_commedia_paradiso_4_11.csv,fino a costui si stette sanza invito ,"e, fino a lui, lasciata oscura e trascurata."
trad_divina_commedia_paradiso_4_11.csv,n  valse udir che la trov  sicura,Invano si   saputo che era impassibile.
trad_divina_commedia_paradiso_4_11.csv,"con Amiclate, al suon de la sua voce,","dal povero Amyclas, al suono di quella voce"
trad_divina_commedia_paradiso_4_11.csv,colui ch a tutto  l mondo f  paura ,che tuttavia faceva tremare tutto l universo 
trad_divina_commedia_paradiso_4_11.csv,"n  valse esser costante n  feroce,",Invano fu coraggiosa e costante.
trad_divina_commedia_paradiso_4_11.csv,"s  che, dove Maria rimase giuso,","e, mentre per lei rimaneva in basso Maria,"
trad_divina_commedia_paradiso_4_11.csv,ella con Cristo pianse in su la croce.,ha seguito Cristo fino in cima alla croce.
trad_divina_commedia_paradiso_4_11.csv,"Ma perch io non proceda troppo chiuso,","Poich  non voglio procedere per enigmi,"
trad_divina_commedia_paradiso_4_11.csv,Francesco e Povert  per questi amanti,Nel mio parlare diffuso devi capire
trad_divina_commedia_paradiso_4_11.csv,prendi oramai nel mio parlar diffuso.,"di questi due innamorati, Francesco e Povert ."
trad_divina_commedia_paradiso_4_11.csv,"La lor concordia e i lor lieti sembianti,","I loro volti gioiosi, la loro buona intelligenza,"
trad_divina_commedia_paradiso_4_11.csv,amore e maraviglia e dolce sguardo,il loro ammirevole amore e i loro teneri sguardi
trad_divina_commedia_paradiso_4_11.csv,facieno esser cagion di pensier santi ,"non producevano mai che pensieri santi,"
trad_divina_commedia_paradiso_4_11.csv,tanto che  l venerabile Bernardo,cos  tanto che Bernardo il Venerabile tolse
trad_divina_commedia_paradiso_4_11.csv,"si scalz  prima, e dietro a tanta pace","la sua scarpa e corse per primo verso la pace,"
trad_divina_commedia_paradiso_4_11.csv,"corse e, correndo, li parve esser tardo.",La sua corsa era troppo lenta.
trad_divina_commedia_paradiso_4_11.csv,Oh ignota ricchezza! oh ben ferace!,"O ricchezza sconosciuta, o feconda bont !"
trad_divina_commedia_paradiso_4_11.csv,"Scalzasi Egidio, scalzasi Silvestro","Gilles si declassa, Sylvestre l imita,"
trad_divina_commedia_paradiso_4_11.csv,"dietro a lo sposo, s  la sposa piace.","Volendo seguire lo sposo, tanto piaceva a loro la sposa!"
trad_divina_commedia_paradiso_4_11.csv,Indi sen va quel padre e quel maestro,"Lui, il padre e il padrone, se ne and  in seguito."
trad_divina_commedia_paradiso_4_11.csv,con la sua donna e con quella famiglia,vagare con sua moglie e la sua santa famiglia
trad_divina_commedia_paradiso_4_11.csv,che gi  legava l umile capestro.,che gi  si cingeva del suo umile cordone.
trad_divina_commedia_paradiso_4_11.csv,N  li grav  vilt  di cuor le ciglia,"Il segno di un cuore vile non segnava la sua fronte,"
trad_divina_commedia_paradiso_4_11.csv,"per esser fi  di Pietro Bernardone,",Anche se era figlio di Pierre Bernardone.
trad_divina_commedia_paradiso_4_11.csv,n  per parer dispetto a maraviglia ,e non gli si mostrasse che un meraviglioso disprezzo 
trad_divina_commedia_paradiso_4_11.csv,ma regalmente sua dura intenzione,ma sovranamente avendo fatto l esposizione
trad_divina_commedia_paradiso_4_11.csv,"ad Innocenzio aperse, e da lui ebbe","del suo progetto austero, ottenne da Innocenzo"
trad_divina_commedia_paradiso_4_11.csv,primo sigillo a sua relig one.,per la prima volta nel suo ordine il sigillo.
trad_divina_commedia_paradiso_4_11.csv,Poi che la gente poverella crebbe,Ogni giorno cresceva una folla di poveri.
trad_divina_commedia_paradiso_4_11.csv,"dietro a costui, la cui mirabil vita","dietro di esso, la cui vita ammirevole"
trad_divina_commedia_paradiso_4_11.csv,"meglio in gloria del ciel si canterebbe,",dice la gloria del Cielo incorna meglio della sua.
trad_divina_commedia_paradiso_4_11.csv,di seconda corona redimita,"Onorio, in nome dello Spirito eterno,"
trad_divina_commedia_paradiso_4_11.csv,fu per Onorio da l Etterno Spiro,per la seconda volta mise la corona
trad_divina_commedia_paradiso_4_11.csv,la santa voglia d esto archimandrita.,alle sante volont  di questo arcimandrito.
trad_divina_commedia_paradiso_4_11.csv,"E poi che, per la sete del martiro,","E quando, stimolato dalla sete del martirio,"
trad_divina_commedia_paradiso_4_11.csv,ne la presenza del Soldan superba,"sotto gli occhi dell orgoglioso Sudan,"
trad_divina_commedia_paradiso_4_11.csv,"predic  Cristo e li altri che  l seguiro,","predicato il nome di Cristo e di quelli che seguirono,"
trad_divina_commedia_paradiso_4_11.csv,e per trovare a conversione acerba,e che avendo incontrato questo gent troppo retive
trad_divina_commedia_paradiso_4_11.csv,"troppo la gente e per non stare indarno,","alla conversione, piuttosto che rimanere"
trad_divina_commedia_paradiso_4_11.csv,"redissi al frutto de l italica erba,","Egli venne a raccogliere i frutti delle piante italiane,"
trad_divina_commedia_paradiso_4_11.csv,nel crudo sasso intra Tevero e Arno,su un aspro scoglio tra l Anima e il Tevere
trad_divina_commedia_paradiso_4_11.csv,"da Cristo prese l ultimo sigillo,","prese da Ges  Cristo la sua ultima stigma,"
trad_divina_commedia_paradiso_4_11.csv,che le sue membra due anni portarno.,Due anni dopo ha portato l impronta sul suo corpo.
trad_divina_commedia_paradiso_4_11.csv,Quando a colui ch a tanto ben sortillo,Quando piacque a Colui che lo aveva distinto
trad_divina_commedia_paradiso_4_11.csv,piacque di trarlo suso a la mercede,"di chiamarlo in alto, per questa ricompensa"
trad_divina_commedia_paradiso_4_11.csv,"ch el merit  nel suo farsi pusillo,","che ha saputo meritare con la sua umilt ,"
trad_divina_commedia_paradiso_4_11.csv,"a  frati suoi, s  com a giuste rede,","ai suoi fratelli, che sono i suoi diritti ereditari,"
trad_divina_commedia_paradiso_4_11.csv,"raccomand  la donna sua pi  cara,","ha raccomandato la cura della moglie,"
trad_divina_commedia_paradiso_4_11.csv,e comand  che l amassero a fede ,ordinando che lo si amasse con fedelt  
trad_divina_commedia_paradiso_4_11.csv,e del suo grembo l anima preclara,e poi dal suo grembo quell anima radiosa
trad_divina_commedia_paradiso_4_11.csv,"mover si volle, tornando al suo regno,","accett  di partire, rientrando nel suo regno "
trad_divina_commedia_paradiso_4_11.csv,e al suo corpo non volle altra bara.,"e non volle, per il suo corpo, altra birra."
trad_divina_commedia_paradiso_4_11.csv,Pensa oramai qual fu colui che degno,"Vedi, per mezzo di lui, quale fu quell altro che l aiut "
trad_divina_commedia_paradiso_4_11.csv,collega fu a mantener la barca,a condurre degnamente la barca di San Pietro
trad_divina_commedia_paradiso_4_11.csv,di Pietro in alto mar per dritto segno ,galleggiando in alto mare verso il rifugio eletto.
trad_divina_commedia_paradiso_4_11.csv,e questo fu il nostro patr arca ,E fu quest ultimo che fu il mio patriarca 
trad_divina_commedia_paradiso_4_11.csv,"per che qual segue lui, com el comanda,","e colui che lo segue, come ha ordinato,"
trad_divina_commedia_paradiso_4_11.csv,discerner puoi che buone merce carca.,"Come puoi capire, ha caricato bene la sua navata."
trad_divina_commedia_paradiso_4_11.csv,Ma  l suo pecuglio di nova vivanda,"Il suo gregge, tuttavia, nuovi pasticcini"
trad_divina_commedia_paradiso_4_11.csv,"  fatto ghiotto, s  ch esser non puote","  diventato affezionato, e non pu  fare a meno"
trad_divina_commedia_paradiso_4_11.csv,che per diversi salti non si spanda ,di andare a sparpagliarsi su strade diverse 
trad_divina_commedia_paradiso_4_11.csv,e quanto le sue pecore remote,"e pi  di questo gregge le pecore vagano,"
trad_divina_commedia_paradiso_4_11.csv,"e vagabunde pi  da esso vanno,","allontanandosi dal sentiero che era loro tracciato,"
trad_divina_commedia_paradiso_4_11.csv,pi  tornano a l ovil di latte v te.,pi  torneranno senza latte al loro ovile.
trad_divina_commedia_paradiso_4_11.csv,Ben son di quelle che temono  l danno,"Ce n   uno che, temendo il pericolo,"
trad_divina_commedia_paradiso_4_11.csv,"e stringonsi al pastor  ma son s  poche,","si attaccano al pastore, ma sono cos  rare"
trad_divina_commedia_paradiso_4_11.csv,che le cappe fornisce poco panno.,Basta un pezzo di lenzuolo per intagliare i loro cappotti.
trad_divina_commedia_paradiso_4_11.csv,"Or, se le mie parole non son fioche,","Ores, se le mie parole non sono troppo fumose,"
trad_divina_commedia_paradiso_4_11.csv,"se la tua aud enza   stata attenta,",Se mi hai ascoltato con attenzione
trad_divina_commedia_paradiso_4_11.csv,"se ci  ch   detto a la mente revoche,","e se ti ricordi tutto quello che ti ho detto,"
trad_divina_commedia_paradiso_4_11.csv,"in parte fia la tua voglia contenta,",Devi vedere in parte i tuoi desideri soddisfatti 
trad_divina_commedia_paradiso_4_11.csv,"perch  vedrai la pianta onde si scheggia,",Perch  sai dove la pianta sta rompendo
trad_divina_commedia_paradiso_4_11.csv,e vedra  il corr gger che argomenta,Qual   il significato della mia correzione 
trad_divina_commedia_paradiso_4_11.csv," U  ben s impingua, se non si vaneggia  ."," Si ingrassi bene, a meno che non ci si smarrisca. "
trad_divina_commedia_paradiso_4_12.csv,S  tosto come l ultima parola,Fin dal primo momento in cui la fiamma benedetta
trad_divina_commedia_paradiso_4_12.csv,"la benedetta fiamma per dir tolse,","Finisce di pronunciare le ultime parole,"
trad_divina_commedia_paradiso_4_12.csv,a rotar cominci  la santa mola ,La macina degli eletti si rimise a girare.
trad_divina_commedia_paradiso_4_12.csv,e nel suo giro tutta non si volse,"Aveva appena fatto un giro completo,"
trad_divina_commedia_paradiso_4_12.csv,"prima ch un altra di cerchio la chiuse,",quando un altra ghirlanda circond  la prima
trad_divina_commedia_paradiso_4_12.csv,e moto a moto e canto a canto colse ,"e rese canto per canto, andatura per andatura,"
trad_divina_commedia_paradiso_4_12.csv,"canto che tanto vince nostre muse,",quel canto che superava con la sua dolce armonia
trad_divina_commedia_paradiso_4_12.csv,"nostre serene in quelle dolci tube,","quello delle nostre sirene e di tutte le nostre muse,"
trad_divina_commedia_paradiso_4_12.csv,quanto primo splendor quel ch e  refuse.,come un raggio primo supera il suo riflesso.
trad_divina_commedia_paradiso_4_12.csv,Come si volgon per tenera nube,"Come sullo sfondo sfocato di una nuvola si iscrivono,"
trad_divina_commedia_paradiso_4_12.csv,"due archi paralelli e concolori,","dipinte con gli stessi colori, due cerchi concentrici,"
trad_divina_commedia_paradiso_4_12.csv,"quando Iunone a sua ancella iube,","quando Giunone ne d  l ordine alla sua serva,"
trad_divina_commedia_paradiso_4_12.csv,"nascendo di quel d entro quel di fori,","e quello dall interno produce l altro al di fuori,"
trad_divina_commedia_paradiso_4_12.csv,a guisa del parlar di quella vaga,Come nasce la voce dell amante
trad_divina_commedia_paradiso_4_12.csv,"ch amor consunse come sol vapori,","che l amore consum  come nebbia al sole,"
trad_divina_commedia_paradiso_4_12.csv,"e fanno qui la gente esser presaga,",Contribuisce agli esseri umani sulla terra l assicurazione
trad_divina_commedia_paradiso_4_12.csv,"per lo patto che Dio con No  puose,", Seguendo ci  che un tempo Dio promise a No  
trad_divina_commedia_paradiso_4_12.csv,del mondo che gi  mai pi  non s allaga ,che non si rivedranno pi  le onde del diluvio 
trad_divina_commedia_paradiso_4_12.csv,cos  di quelle sempiterne rose,Cos  i due mazzi di rose eterne
trad_divina_commedia_paradiso_4_12.csv,"volgiensi circa noi le due ghirlande,","giravano continuamente intorno a noi,"
trad_divina_commedia_paradiso_4_12.csv,e s  l estrema a l intima rispuose.,l esterno rispondente a quello dell interno.
trad_divina_commedia_paradiso_4_12.csv,"Poi che  l tripudio e l altra festa grande,",E quando finalmente la danza e l altra grande festa
trad_divina_commedia_paradiso_4_12.csv,s  del cantare e s  del fiammeggiarsi,"del loro canto e dei fuochi che riaccendevano pi  forte,"
trad_divina_commedia_paradiso_4_12.csv,"luce con luce gaud ose e blande,","per coppie, le loro limpidezze amorose e allegre,"
trad_divina_commedia_paradiso_4_12.csv,"insieme a punto e a voler quetarsi,","Si ferm  d accordo, nello stesso secondo."
trad_divina_commedia_paradiso_4_12.csv,pur come li occhi ch al piacer che i move,"come, quando un piacere li sollecita, si vede"
trad_divina_commedia_paradiso_4_12.csv,conviene insieme chiudere e levarsi ,"i nostri due occhi si chiudono e si aprono di concerto,"
trad_divina_commedia_paradiso_4_12.csv,del cor de l una de le luci nove,"dal cuore di uno di questi scheggiati nuovi,"
trad_divina_commedia_paradiso_4_12.csv,"si mosse voce, che l ago a la stella","una voce si alz , che mi fece girare"
trad_divina_commedia_paradiso_4_12.csv,parer mi fece in volgermi al suo dove ,"come la stella fa l ago cercarla,"
trad_divina_commedia_paradiso_4_12.csv,e cominci    L amor che mi fa bella,e cominci    L amore che mi rende bella
trad_divina_commedia_paradiso_4_12.csv,mi tragge a ragionar de l altro duca,Mi induco a parlarvi di questo capo.
trad_divina_commedia_paradiso_4_12.csv,per cui del mio s  ben ci si favella.,"che, a suo proposito, fece cos  bene a parlare del mio."
trad_divina_commedia_paradiso_4_12.csv,"Degno   che, dov   l un, l altro s induca ","Dove si trova l uno di loro, anche l altro deve apparire,"
trad_divina_commedia_paradiso_4_12.csv,"s  che, com elli ad una militaro,","perch  tutto ci  che hanno combattuto insieme,"
trad_divina_commedia_paradiso_4_12.csv,cos  la gloria loro insieme luca.,"A sua volta,   opportuno che la loro gloria brilli insieme."
trad_divina_commedia_paradiso_4_12.csv,"L essercito di Cristo, che s  caro","La milizia di Cristo, il cui riarmo"
trad_divina_commedia_paradiso_4_12.csv,"cost  a r armar, dietro a la  nsegna","Doveva costare cos  tanto, dietro la sua insegna."
trad_divina_commedia_paradiso_4_12.csv,"si movea tardo, sospeccioso e raro,","si agitava lentamente, timorosa e svanita,"
trad_divina_commedia_paradiso_4_12.csv,quando lo  mperador che sempre regna,quando l imperatore il cui regno   senza fine
trad_divina_commedia_paradiso_4_12.csv,"provide a la milizia, ch era in forse,","per aiutare il suo esercito in pericolo di perdersi,"
trad_divina_commedia_paradiso_4_12.csv,"per sola grazia, non per esser degna ","per la sua sola grazia e senza che ne fosse degna,"
trad_divina_commedia_paradiso_4_12.csv,"e, come   detto, a sua sposa soccorse","e, come ti   stato detto, salva sua moglie"
trad_divina_commedia_paradiso_4_12.csv,"con due campioni, al cui fare, al cui dire",con questi due guerrieri di cui farlo e dirlo
trad_divina_commedia_paradiso_4_12.csv,lo popol disv ato si raccorse.,del popolo sviato risollev  la marcia.
trad_divina_commedia_paradiso_4_12.csv,In quella parte ove surge ad aprire,"L , nel paese dove nasce il dolce zefiro"
trad_divina_commedia_paradiso_4_12.csv,Zefiro dolce le novelle fronde,per aprire i germogli della nuova foglia
trad_divina_commedia_paradiso_4_12.csv,"di che si vede Europa rivestire,","di cui si vede in primavera rivestirsi l Europa,"
trad_divina_commedia_paradiso_4_12.csv,non molto lungi al percuoter de l onde,abbastanza vicino al luogo in cui si rompono le onde
trad_divina_commedia_paradiso_4_12.csv,"dietro a le quali, per la lunga foga,",che nascondono per un tempo agli sguardi degli esseri umani
trad_divina_commedia_paradiso_4_12.csv,"lo sol talvolta ad ogne uom si nasconde,","il sole alla fine della sua ardente carriera,"
trad_divina_commedia_paradiso_4_12.csv,siede la fortunata Calaroga,"  il paese dove giace Calaruega la felice,"
trad_divina_commedia_paradiso_4_12.csv,sotto la protezion del grande scudo,sotto la protezione di questo superbo ecu
trad_divina_commedia_paradiso_4_12.csv,in che soggiace il leone e soggioga ,che porta il leone alla punta e al capo.
trad_divina_commedia_paradiso_4_12.csv,dentro vi nacque l amoroso drudo,  l  che   nato l amante fortunato.
trad_divina_commedia_paradiso_4_12.csv,"de la fede cristiana, il santo atleta","della fede dei cristiani, questo atleta sacro"
trad_divina_commedia_paradiso_4_12.csv,benigno a  suoi e a  nemici crudo ,che fu dolce per i suoi e duro per il nemico.
trad_divina_commedia_paradiso_4_12.csv,"e come fu creata, fu repleta","E non appena fu creato, il suo spirito si trov "
trad_divina_commedia_paradiso_4_12.csv,"s  la sua mente di viva vertute,","se possentemente colmato delle pi  vive virt ,"
trad_divina_commedia_paradiso_4_12.csv,"che, ne la madre, lei fece profeta.",che prima di nascere fece profetizzare sua madre.
trad_divina_commedia_paradiso_4_12.csv,Poi che le sponsalizie fuor compiute,E quando tra se stesso e la fede fu concluso
trad_divina_commedia_paradiso_4_12.csv,"al sacro fonte intra lui e la Fede,",il matrimonio santo sui fatti in cui entrambi
trad_divina_commedia_paradiso_4_12.csv,"u  si dotar di mut a salute,","si promisero per dote la loro reciproca salvezza,"
trad_divina_commedia_paradiso_4_12.csv,"la donna che per lui l assenso diede,",la donna che le dava il consenso
trad_divina_commedia_paradiso_4_12.csv,vide nel sonno il mirabile frutto,in un sogno intravede i frutti mirabili
