Filename,Original,Translate
trad_divina_commedia_paradiso_3_9.csv,"a la mia donna reverenti, ed essa",con un segno migliore. Poi tempera e impronta
trad_divina_commedia_paradiso_3_9.csv,"fatti li avea di sé contenti e certi,",la cera del mondo più alla sua propria moda.
trad_divina_commedia_paradiso_3_9.csv,rivolsersi a la luce che promessa,La sua ascesa vicino a quel punto aveva tirato fuori la mattina là
trad_divina_commedia_paradiso_3_9.csv,"tanto s'avea, e “Deh, chi siete?” fue","e sera qui, e quell'emisfero"
trad_divina_commedia_paradiso_3_9.csv,la voce mia di grande affetto impressa.,"era schierato in luce, questo in oscurità,"
trad_divina_commedia_paradiso_3_9.csv,E quanta e quale vid'io lei far piùe,quando vidi che Beatrice si era rivoltata verso la sua sinistra
trad_divina_commedia_paradiso_3_9.csv,"per allegrezza nova che s'accrebbe,",e ora stava fissando il sole...
trad_divina_commedia_paradiso_3_9.csv,"quando parlai, a l'allegrezze sue!",Mai l'aquila aveva fissato il suo sguardo su di esso.
trad_divina_commedia_paradiso_3_9.csv,"Così fatta, mi disse: “Il mondo m'ebbe","E, come un secondo raggio uscirà dal primo"
trad_divina_commedia_paradiso_3_9.csv,"giù poco tempo; e se più fosse stato,","e rialzarsi fino alla sua sorgente,"
trad_divina_commedia_paradiso_3_9.csv,"molto sarà di mal, che non sarebbe.","anche come un pellegrino desidera tornare a casa,"
trad_divina_commedia_paradiso_3_9.csv,La mia letizia mi ti tien celato,"così il suo sguardo, versando attraverso i miei occhi"
trad_divina_commedia_paradiso_3_9.csv,che mi raggia dintorno e mi nasconde,"sulla mia immaginazione, si è fatta mia, e io,"
trad_divina_commedia_paradiso_3_9.csv,quasi animal di sua seta fasciato.,"contro la nostra pratica, metti i miei occhi sul sole."
trad_divina_commedia_paradiso_3_9.csv,"Assai m'amasti, e avesti ben onde;",Molto che i nostri poteri qui non possono sostenere è lì
trad_divina_commedia_paradiso_3_9.csv,"che s'io fossi giù stato, io ti mostrava",consentito in virtù della natura del luogo
trad_divina_commedia_paradiso_3_9.csv,di mio amor più oltre che le fronde.,creato come dimora adatta all'uomo.
trad_divina_commedia_paradiso_3_9.csv,Quella sinistra riva che si lava,"Non potevo sopportarlo a lungo, ma non così breve un tempo"
trad_divina_commedia_paradiso_3_9.csv,"di Rodano poi ch'è misto con Sorga,","per non vederlo scintillare ovunque,"
trad_divina_commedia_paradiso_3_9.csv,"per suo segnore a tempo m'aspettava,",come il ferro liquido che scorre dal fuoco.
trad_divina_commedia_paradiso_3_9.csv,e quel corno d'Ausonia che s'imborga,"Improvvisamente sembrava che un giorno fosse stato aggiunto a quel giorno,"
trad_divina_commedia_paradiso_3_9.csv,"di Bari e di Gaeta e di Catona,",come se Colui che ha il potere
trad_divina_commedia_paradiso_3_9.csv,da ove Tronto e Verde in mare sgorga.,aveva adornato il cielo con un secondo sole.
trad_divina_commedia_paradiso_3_9.csv,Fulgeami già in fronte la corona,Beatrice aveva fissato gli occhi.
trad_divina_commedia_paradiso_3_9.csv,di quella terra che 'l Danubio riga,sulle ruote eterne e ora fisso
trad_divina_commedia_paradiso_3_9.csv,poi che le ripe tedesche abbandona.,"la mia vista su di lei, ritirandola dall'alto."
trad_divina_commedia_paradiso_3_9.csv,"E la bella Trinacria, che caliga","Mentre la guardavo, ero cambiato dentro,"
trad_divina_commedia_paradiso_3_9.csv,"tra Pachino e Peloro, sopra 'l golfo",come Glauco era sulla degustazione dell'erba
trad_divina_commedia_paradiso_3_9.csv,"che riceve da Euro maggior briga,",che lo ha reso consorte degli dei nel mare.
trad_divina_commedia_paradiso_3_9.csv,"non per Tifeo ma per nascente solfo,",Per volare oltre l'umano non può essere descritto
trad_divina_commedia_paradiso_3_9.csv,"attesi avrebbe li suoi regi ancora,",a parole. Che l'esempio sia sufficiente a uno
trad_divina_commedia_paradiso_3_9.csv,"nati per me di Carlo e di Ridolfo,",per chi la grazia tiene in serbo questa esperienza.
trad_divina_commedia_paradiso_3_9.csv,"se mala segnoria, che sempre accora",Che io fossi lì solo in quella parte che tu...
trad_divina_commedia_paradiso_3_9.csv,"li popoli suggetti, non avesse","l'ultimo creato è conosciuto solo a te, o amore che governa"
trad_divina_commedia_paradiso_3_9.csv,"mosso Palermo a gridar: ""Mora, mora!"".",il cielo e mi ha attirato là con la tua luce.
trad_divina_commedia_paradiso_3_9.csv,"E se mio frate questo antivedesse,","Quando i cieli tu hai fatto eterno,"
trad_divina_commedia_paradiso_3_9.csv,l'avara povertà di Catalogna,"ruotando nel desiderio, catturato la mia attenzione"
trad_divina_commedia_paradiso_3_9.csv,"già fuggeria, perché non li offendesse;","con l'armonia che affliggi,"
trad_divina_commedia_paradiso_3_9.csv,ché veramente proveder bisogna,allora gran parte del cielo sembrava bruciato
trad_divina_commedia_paradiso_3_9.csv,"per lui, o per altrui, sì ch'a sua barca",per il sole fiammeggiante che né pioggia né fiume
trad_divina_commedia_paradiso_3_9.csv,carcata più d'incarco non si pogna.,mai nutrito un lago così vasto.
trad_divina_commedia_paradiso_3_9.csv,"La sua natura, che di larga parca",La novità del suono e la luce luminosa
trad_divina_commedia_paradiso_3_9.csv,"discese, avria mestier di tal milizia",illuminato in me tale desiderio ardente di conoscere la loro causa
trad_divina_commedia_paradiso_3_9.csv,che non curasse di mettere in arca”.,come non avevo mai provato con tanta nitidezza.
trad_divina_commedia_paradiso_3_9.csv,“Però ch'i' credo che l'alta letizia,"E lei, che mi conosceva come conoscevo me stessa,"
trad_divina_commedia_paradiso_3_9.csv,"che 'l tuo parlar m'infonde, segnor mio,",per calmare la mia mente agitata
trad_divina_commedia_paradiso_3_9.csv,"là 've ogne ben si termina e s'inizia,","prima ancora che cominciassi a parlare, le separavo le labbra"
trad_divina_commedia_paradiso_3_9.csv,"per te si veggia come la vegg'io,",e disse: 'Ti fai noioso-imbecille
trad_divina_commedia_paradiso_3_9.csv,grata m'è più; e anco quest'ho caro,"con false nozioni, in modo che non si può vedere"
trad_divina_commedia_paradiso_3_9.csv,perché 'l discerni rimirando in Dio.,"quello che avresti capito, se non li avessi buttati via."
trad_divina_commedia_paradiso_3_9.csv,"Fatto m'hai lieto, e così mi fa chiaro,","Non sei ancora sulla terra, come credi."
trad_divina_commedia_paradiso_3_9.csv,"poi che, parlando, a dubitar m'hai mosso","In effetti, fulmini che osano dalla sua fonte"
trad_divina_commedia_paradiso_3_9.csv,"com'esser può, di dolce seme, amaro”.","Non hai mai accelerato tanto quanto torni dalla tua."""
trad_divina_commedia_paradiso_3_9.csv,Questo io a lui; ed elli a me: “S'io posso,Se mi avessero privato della mia precedente confusione...
trad_divina_commedia_paradiso_3_9.csv,"mostrarti un vero, a quel che tu dimandi","con le sue brevi e sorridenti parole,"
trad_divina_commedia_paradiso_3_9.csv,terrai lo viso come tien lo dosso.,Ero il più impigliato nel nuovo dubbio
trad_divina_commedia_paradiso_3_9.csv,Lo ben che tutto il regno che tu scandi,e disse: 'Io ero contento di essere rilasciato
trad_divina_commedia_paradiso_3_9.csv,"volge e contenta, fa esser virtute","dal mio stupore, ma ora sono stupito"
trad_divina_commedia_paradiso_3_9.csv,sua provedenza in questi corpi grandi.,"che posso scorrere attraverso questi corpi luminosi."""
trad_divina_commedia_paradiso_3_9.csv,E non pur le nature provedute,"Poi, sospirando con pietà,"
trad_divina_commedia_paradiso_3_9.csv,"sono in la mente ch'è da sé perfetta,",piegato i suoi occhi su di me con solo quello sguardo
trad_divina_commedia_paradiso_3_9.csv,ma esse insieme con la lor salute:,"una madre getta sul suo bambino delirante,"
trad_divina_commedia_paradiso_3_9.csv,per che quantunque quest'arco saetta,"e disse: ""Tutte le cose create hanno un ordine"
trad_divina_commedia_paradiso_3_9.csv,"disposto cade a proveduto fine,","in se stessi, e questo genera la forma"
trad_divina_commedia_paradiso_3_9.csv,sì come cosa in suo segno diretta.,che permette all'universo di assomigliare a Dio.
trad_divina_commedia_paradiso_3_9.csv,"Se ciò non fosse, il ciel che tu cammine",Qui le creature superiori vedono l'impronta
trad_divina_commedia_paradiso_3_9.csv,"producerebbe sì li suoi effetti,","della pena eterna, la fine"
trad_divina_commedia_paradiso_3_9.csv,"che non sarebbero arti, ma ruine;",per la quale quel modello era esso stesso esposto.
trad_divina_commedia_paradiso_3_9.csv,"e ciò esser non può, se li 'ntelletti","'In questo ordine, tutte le nature hanno la loro piega"
trad_divina_commedia_paradiso_3_9.csv,"che muovon queste stelle non son manchi,","secondo i loro diversi destini,"
trad_divina_commedia_paradiso_3_9.csv,"e manco il primo, che non li ha perfetti.",sia più vicino alla loro fonte o più lontano da essa.
trad_divina_commedia_paradiso_3_9.csv,Vuo' tu che questo ver più ti s'imbianchi?”.,"'Si muovono, quindi, verso diversi porti"
trad_divina_commedia_paradiso_3_9.csv,E io: “Non già; ché impossibil veggio,"sulla vastità del mare dell'essere,"
trad_divina_commedia_paradiso_3_9.csv,"che la natura, in quel ch'è uopo, stanchi”.",ciascuno intriso di istinto che lo spinge sul suo corso.
trad_divina_commedia_paradiso_3_9.csv,Ond'elli ancora: “Or dì: sarebbe il peggio,"'Questo istinto porta fuoco verso la luna,"
trad_divina_commedia_paradiso_3_9.csv,"per l'omo in terra, se non fosse cive?”.","questa è la forza in movimento nei cuori mortali,"
trad_divina_commedia_paradiso_3_9.csv,"“Sì”, rispuos'io; “e qui ragion non cheggio”.",questo lega la terra alla terra e la rende unica.
trad_divina_commedia_paradiso_3_9.csv,"“E puot'elli esser, se giù non si vive",'Questo arco spinge non solo creato le cose
trad_divina_commedia_paradiso_3_9.csv,diversamente per diversi offici?,"che mancano di intelligenza, ma anche quelli"
trad_divina_commedia_paradiso_3_9.csv,"Non, se 'l maestro vostro ben vi scrive”.",che hanno sia l'intelletto che l'amore.
trad_divina_commedia_paradiso_3_9.csv,Sì venne deducendo infino a quici;,"'La prova, che regola tutto questo,"
trad_divina_commedia_paradiso_3_9.csv,poscia conchiuse: “Dunque esser diverse,fa con la sua luce per sempre calmare il cielo
trad_divina_commedia_paradiso_3_9.csv,convien di vostri effetti le radici:,"che contiene quello che gira con la massima velocità,"
trad_divina_commedia_paradiso_3_9.csv,"per ch'un nasce Solone e altro Serse,","""e là, ora, per un luogo stabilito,"
trad_divina_commedia_paradiso_3_9.csv,altro Melchisedèch e altro quello,"il potere di quella corda ci porta,"
trad_divina_commedia_paradiso_3_9.csv,"che, volando per l'aere, il figlio perse.","puntato, come è tutto spara, ad un bersaglio gioioso."
trad_divina_commedia_paradiso_3_9.csv,"La circular natura, ch'è suggello","""È vero che come un'opera spesso fallirà"
trad_divina_commedia_paradiso_3_9.csv,"a la cera mortal, fa ben sua arte,","per corrispondere alla sua forma prevista, alla sua materia"
trad_divina_commedia_paradiso_3_9.csv,ma non distingue l'un da l'altro ostello.,"sordo e insensibile al piano dell'artigiano,"
trad_divina_commedia_paradiso_3_9.csv,Quinci addivien ch'Esaù si diparte,"Cosi' a volte una creatura, che ha la capacita'..."
trad_divina_commedia_paradiso_3_9.csv,per seme da Iacòb; e vien Quirino,"per sterzare, così spinto, dirigersi verso un'altra via,"
trad_divina_commedia_paradiso_3_9.csv,"da sì vil padre, che si rende a Marte.",in deviazione dal corso migliore
trad_divina_commedia_paradiso_3_9.csv,Natura generata il suo cammino,"'e, proprio come a volte vediamo il fuoco"
trad_divina_commedia_paradiso_3_9.csv,"simil farebbe sempre a' generanti,","cadere da una nuvola, proprio così l'impulso primordiale,"
trad_divina_commedia_paradiso_3_9.csv,se non vincesse il proveder divino.,"deviato dal falso piacere, la volge verso la terra."
trad_divina_commedia_paradiso_3_9.csv,Or quel che t'era dietro t'è davanti:,"'Se ho ragione, non dovresti più chiederti"
trad_divina_commedia_paradiso_3_9.csv,"ma perché sappi che di te mi giova,",al tuo sorgere che alla discesa di un ruscello
trad_divina_commedia_paradiso_3_9.csv,un corollario voglio che t'ammanti.,dalla cima di una montagna fino ai piedi.
trad_divina_commedia_paradiso_3_9.csv,"Sempre natura, se fortuna trova","Sarebbe stupefacente se tu, liberati"
trad_divina_commedia_paradiso_3_9.csv,"discorde a sé, com'ogne altra semente","da ogni ostacolo, era rimasto sotto,"
trad_divina_commedia_paradiso_3_9.csv,"fuor di sua regïon, fa mala prova.","come se sulla terra una fiamma viva si fosse fermata."""
trad_divina_commedia_paradiso_3_9.csv,E se 'l mondo là giù ponesse mente,Poi volse la faccia verso il cielo.
trad_divina_commedia_paradiso_3_10.csv,"Da poi che Carlo tuo, bella Clemenza,",La gloria di Colui che muove ogni cosa
trad_divina_commedia_paradiso_3_10.csv,"m'ebbe chiarito, mi narrò li 'nganni",pervade l'universo e splende
trad_divina_commedia_paradiso_3_10.csv,che ricever dovea la sua semenza;,in una parte di più e in un'altra di meno.
trad_divina_commedia_paradiso_3_10.csv,ma disse: “Taci e lascia muover li anni”;,Ero in quel paradiso che riceve
trad_divina_commedia_paradiso_3_10.csv,sì ch'io non posso dir se non che pianto,più della Sua luce. Colui che scende di là
trad_divina_commedia_paradiso_3_10.csv,giusto verrà di retro ai vostri danni.,"non può né sapere né dire ciò che ha visto,"
trad_divina_commedia_paradiso_3_10.csv,E già la vita di quel lume santo,"perché, avvicinandosi al suo desiderio,"
trad_divina_commedia_paradiso_3_10.csv,rivolta s'era al Sol che la rïempie,così profondamente è il nostro intelletto immerso
trad_divina_commedia_paradiso_3_10.csv,come quel ben ch'a ogne cosa è tanto.,che la memoria non può seguirla.
trad_divina_commedia_paradiso_3_10.csv,"Ahi anime ingannate e fatture empie,","Tuttavia, come gran parte del regno santo"
trad_divina_commedia_paradiso_3_10.csv,"che da sì fatto ben torcete i cuori,",come ho potuto conservare come tesoro nella mia mente
trad_divina_commedia_paradiso_3_10.csv,drizzando in vanità le vostre tempie!,ora diventera' l'oggetto della mia canzone.
trad_divina_commedia_paradiso_3_10.csv,Ed ecco un altro di quelli splendori,"O buon Apollo, per quest'ultimo travaglio"
trad_divina_commedia_paradiso_3_10.csv,"ver' me si fece, e 'l suo voler piacermi",rendimi un vascello degno
trad_divina_commedia_paradiso_3_10.csv,significava nel chiarir di fori.,del dono del tuo alloro belovèd.
trad_divina_commedia_paradiso_3_10.csv,"Li occhi di Bëatrice, ch'eran fermi","Fino a questo punto, una vetta del monte Parnassus"
trad_divina_commedia_paradiso_3_10.csv,"sovra me, come pria, di caro assenso","è stato abbastanza, ma ora ho bisogno di entrambi"
trad_divina_commedia_paradiso_3_10.csv,al mio disio certificato fermi.,per affrontare la lotta che attende.
trad_divina_commedia_paradiso_3_10.csv,"“Deh, metti al mio voler tosto compenso,",Entra nel mio seno e respira in me
trad_divina_commedia_paradiso_3_10.csv,"beato spirto”, dissi, “e fammi prova","come quando hai tirato fuori Marsia,"
trad_divina_commedia_paradiso_3_10.csv,ch'i' possa in te refletter quel ch'io penso!”.,fuori dal rivestimento delle sue membra.
trad_divina_commedia_paradiso_3_10.csv,"Onde la luce che m'era ancor nova,","O santo Potere, se tu mi prestassi di te stesso"
trad_divina_commedia_paradiso_3_10.csv,"del suo profondo, ond'ella pria cantava,",abbastanza che io possa mostrare la più mera ombra
trad_divina_commedia_paradiso_3_10.csv,seguette come a cui di ben far giova:,"del regno benedetto timbrato nella mia mente,"
trad_divina_commedia_paradiso_3_10.csv,“In quella parte de la terra prava,"mi troverai ai piedi del tuo albero,"
trad_divina_commedia_paradiso_3_10.csv,italica che siede tra Rïalto,incoronare me stesso con le stesse foglie
trad_divina_commedia_paradiso_3_10.csv,"e le fontane di Brenta e di Piava,",di cui il mio tema e voi mi renderete degno.
trad_divina_commedia_paradiso_3_10.csv,"si leva un colle, e non surge molt'alto,","Così raramente, padre, sono riuniti"
trad_divina_commedia_paradiso_3_10.csv,là onde scese già una facella,per segnare il trionfo di un Cesare o di un poeta...
trad_divina_commedia_paradiso_3_10.csv,che fece a la contrada un grande assalto.,colpa e vergogna dei desideri umani...
trad_divina_commedia_paradiso_3_10.csv,D'una radice nacqui e io ed ella:,"che qualcuno li sta persino bramando,"
trad_divina_commedia_paradiso_3_10.csv,"Cunizza fui chiamata, e qui refulgo","quelle foglie sul ramo di Peneian, dovrebbe fare"
trad_divina_commedia_paradiso_3_10.csv,perché mi vinse il lume d'esta stella;,il dio gioioso Delphic dà vita alla gioia.
trad_divina_commedia_paradiso_3_10.csv,ma lietamente a me medesma indulgo,Il grande fuoco salta dalla scintilla più piccola.
trad_divina_commedia_paradiso_3_10.csv,"la cagion di mia sorte, e non mi noia;","Forse, sulla mia scia, la preghiera sarà plasmata"
trad_divina_commedia_paradiso_3_10.csv,che parria forse forte al vostro vulgo.,con parole migliori che Cyrrha possa rispondere.
trad_divina_commedia_paradiso_3_10.csv,Di questa luculenta e cara gioia,La lampada del mondo sorge su di noi mortali
trad_divina_commedia_paradiso_3_10.csv,"del nostro cielo che più m'è propinqua,","in punti diversi. Ma, da quello che si unisce"
trad_divina_commedia_paradiso_3_10.csv,"grande fama rimase; e pria che moia,","quattro cerchi con tre incroci, viene fuori"
trad_divina_commedia_paradiso_3_10.csv,questo centesimo anno ancor s'incinqua:,su un percorso migliore e in concomitanza
trad_divina_commedia_paradiso_3_10.csv,"vedi se far si dee l'omo eccellente,",con un segno migliore. Poi tempera e impronta
trad_divina_commedia_paradiso_3_10.csv,sì ch'altra vita la prima relinqua.,la cera del mondo più alla sua propria moda.
trad_divina_commedia_paradiso_3_10.csv,E ciò non pensa la turba presente,La sua ascesa vicino a quel punto aveva tirato fuori la mattina là
trad_divina_commedia_paradiso_3_10.csv,"che Tagliamento e Adice richiude,","e sera qui, e quell'emisfero"
trad_divina_commedia_paradiso_3_10.csv,né per esser battuta ancor si pente;,"era schierato in luce, questo in oscurità,"
trad_divina_commedia_paradiso_3_10.csv,ma tosto fia che Padova al palude,quando vidi che Beatrice si era rivoltata verso la sua sinistra
trad_divina_commedia_paradiso_3_10.csv,"cangerà l'acqua che Vincenza bagna,",e ora stava fissando il sole...
trad_divina_commedia_paradiso_3_10.csv,per essere al dover le genti crude;,Mai l'aquila aveva fissato il suo sguardo su di esso.
trad_divina_commedia_paradiso_3_10.csv,"e dove Sile e Cagnan s'accompagna,","E, come un secondo raggio uscirà dal primo"
trad_divina_commedia_paradiso_3_10.csv,"tal signoreggia e va con la testa alta,","e rialzarsi fino alla sua sorgente,"
trad_divina_commedia_paradiso_3_10.csv,che già per lui carpir si fa la ragna.,"anche come un pellegrino desidera tornare a casa,"
trad_divina_commedia_paradiso_3_10.csv,Piangerà Feltro ancora la difalta,"così il suo sguardo, versando attraverso i miei occhi"
trad_divina_commedia_paradiso_3_10.csv,"de l'empio suo pastor, che sarà sconcia","sulla mia immaginazione, si è fatta mia, e io,"
trad_divina_commedia_paradiso_3_10.csv,"sì, che per simil non s'entrò in malta.","contro la nostra pratica, metti i miei occhi sul sole."
trad_divina_commedia_paradiso_3_10.csv,Troppo sarebbe larga la bigoncia,Molto che i nostri poteri qui non possono sostenere è lì
trad_divina_commedia_paradiso_3_10.csv,"che ricevesse il sangue ferrarese,",consentito in virtù della natura del luogo
trad_divina_commedia_paradiso_3_10.csv,"e stanco chi 'l pesasse a oncia a oncia,",creato come dimora adatta all'uomo.
trad_divina_commedia_paradiso_3_10.csv,che donerà questo prete cortese,"Non potevo sopportarlo a lungo, ma non così breve un tempo"
trad_divina_commedia_paradiso_3_10.csv,per mostrarsi di parte; e cotai doni,"per non vederlo scintillare ovunque,"
trad_divina_commedia_paradiso_3_10.csv,conformi fieno al viver del paese.,come il ferro liquido che scorre dal fuoco.
trad_divina_commedia_paradiso_3_10.csv,"Sù sono specchi, voi dicete Troni,","Improvvisamente sembrava che un giorno fosse stato aggiunto a quel giorno,"
trad_divina_commedia_paradiso_3_10.csv,onde refulge a noi Dio giudicante;,come se Colui che ha il potere
trad_divina_commedia_paradiso_3_10.csv,sì che questi parlar ne paion buoni”.,aveva adornato il cielo con un secondo sole.
trad_divina_commedia_paradiso_3_10.csv,Qui si tacette; e fecemi sembiante,Beatrice aveva fissato gli occhi.
trad_divina_commedia_paradiso_3_10.csv,"che fosse ad altro volta, per la rota",sulle ruote eterne e ora fisso
trad_divina_commedia_paradiso_3_10.csv,in che si mise com'era davante.,"la mia vista su di lei, ritirandola dall'alto."
trad_divina_commedia_paradiso_3_10.csv,"L'altra letizia, che m'era già nota","Mentre la guardavo, ero cambiato dentro,"
trad_divina_commedia_paradiso_3_10.csv,"per cara cosa, mi si fece in vista",come Glauco era sulla degustazione dell'erba
trad_divina_commedia_paradiso_3_10.csv,qual fin balasso in che lo sol percuota.,che lo ha reso consorte degli dei nel mare.
trad_divina_commedia_paradiso_3_10.csv,"Per letiziar là sù fulgor s'acquista,",Per volare oltre l'umano non può essere descritto
trad_divina_commedia_paradiso_3_10.csv,sì come riso qui; ma giù s'abbuia,a parole. Che l'esempio sia sufficiente a uno
trad_divina_commedia_paradiso_3_10.csv,"l'ombra di fuor, come la mente è trista.",per chi la grazia tiene in serbo questa esperienza.
trad_divina_commedia_paradiso_3_10.csv,"“Dio vede tutto, e tuo veder s'inluia”,",Che io fossi lì solo in quella parte che tu...
trad_divina_commedia_paradiso_3_10.csv,"diss'io, “beato spirto, sì che nulla","l'ultimo creato è conosciuto solo a te, o amore che governa"
trad_divina_commedia_paradiso_3_10.csv,voglia di sé a te puot'esser fuia.,il cielo e mi ha attirato là con la tua luce.
trad_divina_commedia_paradiso_3_10.csv,"Dunque la voce tua, che 'l ciel trastulla","Quando i cieli tu hai fatto eterno,"
trad_divina_commedia_paradiso_3_10.csv,sempre col canto di quei fuochi pii,"ruotando nel desiderio, catturato la mia attenzione"
trad_divina_commedia_paradiso_3_10.csv,"che di sei ali facen la coculla,","con l'armonia che affliggi,"
trad_divina_commedia_paradiso_3_10.csv,perché non satisface a' miei disii?,allora gran parte del cielo sembrava bruciato
trad_divina_commedia_paradiso_3_10.csv,"Già non attendere' io tua dimanda,",per il sole fiammeggiante che né pioggia né fiume
trad_divina_commedia_paradiso_3_10.csv,"s'io m'intuassi, come tu t'inmii”.",mai nutrito un lago così vasto.
trad_divina_commedia_paradiso_3_10.csv,"“La maggior valle in che l'acqua si spanda”,",La novità del suono e la luce luminosa
trad_divina_commedia_paradiso_3_10.csv,"incominciaro allor le sue parole,",illuminato in me tale desiderio ardente di conoscere la loro causa
trad_divina_commedia_paradiso_3_10.csv,"“fuor di quel mar che la terra inghirlanda,",come non avevo mai provato con tanta nitidezza.
trad_divina_commedia_paradiso_3_10.csv,tra ' discordanti liti contra 'l sole,"E lei, che mi conosceva come conoscevo me stessa,"
trad_divina_commedia_paradiso_3_10.csv,"tanto sen va, che fa meridïano",per calmare la mia mente agitata
trad_divina_commedia_paradiso_3_10.csv,là dove l'orizzonte pria far suole.,"prima ancora che cominciassi a parlare, le separavo le labbra"
trad_divina_commedia_paradiso_3_10.csv,Di quella valle fu' io litorano,e disse: 'Ti fai noioso-imbecille
trad_divina_commedia_paradiso_3_10.csv,"tra Ebro e Macra, che per cammin corto","con false nozioni, in modo che non si può vedere"
trad_divina_commedia_paradiso_3_10.csv,parte lo Genovese dal Toscano.,"quello che avresti capito, se non li avessi buttati via."
trad_divina_commedia_paradiso_3_10.csv,Ad un occaso quasi e ad un orto,"Non sei ancora sulla terra, come credi."
trad_divina_commedia_paradiso_3_10.csv,"Buggea siede e la terra ond'io fui,","In effetti, fulmini che osano dalla sua fonte"
trad_divina_commedia_paradiso_3_10.csv,che fé del sangue suo già caldo il porto.,"Non hai mai accelerato tanto quanto torni dalla tua."""
trad_divina_commedia_paradiso_3_10.csv,Folco mi disse quella gente a cui,Se mi avessero privato della mia precedente confusione...
trad_divina_commedia_paradiso_3_10.csv,fu noto il nome mio; e questo cielo,"con le sue brevi e sorridenti parole,"
trad_divina_commedia_paradiso_3_10.csv,"di me s'imprenta, com'io fe' di lui;",Ero il più impigliato nel nuovo dubbio
trad_divina_commedia_paradiso_3_10.csv,"ché più non arse la figlia di Belo,",e disse: 'Io ero contento di essere rilasciato
trad_divina_commedia_paradiso_3_10.csv,"noiando e a Sicheo e a Creusa,","dal mio stupore, ma ora sono stupito"
trad_divina_commedia_paradiso_3_10.csv,"di me, infin che si convenne al pelo;","che posso scorrere attraverso questi corpi luminosi."""
trad_divina_commedia_paradiso_3_10.csv,né quella Rodopëa che delusa,"Poi, sospirando con pietà,"
trad_divina_commedia_paradiso_3_10.csv,"fu da Demofoonte, né Alcide",piegato i suoi occhi su di me con solo quello sguardo
trad_divina_commedia_paradiso_3_10.csv,quando Iole nel core ebbe rinchiusa.,"una madre getta sul suo bambino delirante,"
trad_divina_commedia_paradiso_3_10.csv,"Non però qui si pente, ma si ride,","e disse: ""Tutte le cose create hanno un ordine"
trad_divina_commedia_paradiso_3_10.csv,"non de la colpa, ch'a mente non torna,","in se stessi, e questo genera la forma"
trad_divina_commedia_paradiso_3_10.csv,ma del valor ch'ordinò e provide.,che permette all'universo di assomigliare a Dio.
trad_divina_commedia_paradiso_3_10.csv,Qui si rimira ne l'arte ch'addorna,Qui le creature superiori vedono l'impronta
trad_divina_commedia_paradiso_3_10.csv,"cotanto affetto, e discernesi 'l bene","della pena eterna, la fine"
trad_divina_commedia_paradiso_3_10.csv,per che 'l mondo di sù quel di giù torna.,per la quale quel modello era esso stesso esposto.
trad_divina_commedia_paradiso_3_10.csv,Ma perché tutte le tue voglie piene,"'In questo ordine, tutte le nature hanno la loro piega"
trad_divina_commedia_paradiso_3_10.csv,"ten porti che son nate in questa spera,","secondo i loro diversi destini,"
trad_divina_commedia_paradiso_3_10.csv,procedere ancor oltre mi convene.,sia più vicino alla loro fonte o più lontano da essa.
trad_divina_commedia_paradiso_3_10.csv,Tu vuo' saper chi è in questa lumera,"'Si muovono, quindi, verso diversi porti"
trad_divina_commedia_paradiso_3_10.csv,che qui appresso me così scintilla,"sulla vastità del mare dell'essere,"
trad_divina_commedia_paradiso_3_10.csv,come raggio di sole in acqua mera.,ciascuno intriso di istinto che lo spinge sul suo corso.
trad_divina_commedia_paradiso_3_10.csv,Or sappi che là entro si tranquilla,"'Questo istinto porta fuoco verso la luna,"
trad_divina_commedia_paradiso_3_10.csv,"Raab; e a nostr'ordine congiunta,","questa è la forza in movimento nei cuori mortali,"
trad_divina_commedia_paradiso_3_10.csv,di lei nel sommo grado si sigilla.,questo lega la terra alla terra e la rende unica.
trad_divina_commedia_paradiso_3_10.csv,"Da questo cielo, in cui l'ombra s'appunta",'Questo arco spinge non solo creato le cose
trad_divina_commedia_paradiso_3_10.csv,"che 'l vostro mondo face, pria ch'altr'alma","che mancano di intelligenza, ma anche quelli"
trad_divina_commedia_paradiso_3_10.csv,del trïunfo di Cristo fu assunta.,che hanno sia l'intelletto che l'amore.
trad_divina_commedia_paradiso_3_10.csv,Ben si convenne lei lasciar per palma,"'La prova, che regola tutto questo,"
trad_divina_commedia_paradiso_3_10.csv,in alcun cielo de l'alta vittoria,fa con la sua luce per sempre calmare il cielo
trad_divina_commedia_paradiso_3_10.csv,"che s'acquistò con l'una e l'altra palma,","che contiene quello che gira con la massima velocità,"
trad_divina_commedia_paradiso_3_10.csv,perch'ella favorò la prima gloria,"""e là, ora, per un luogo stabilito,"
trad_divina_commedia_paradiso_3_10.csv,"di Iosüè in su la Terra Santa,","il potere di quella corda ci porta,"
trad_divina_commedia_paradiso_3_10.csv,che poco tocca al papa la memoria.,"puntato, come è tutto spara, ad un bersaglio gioioso."
trad_divina_commedia_paradiso_3_10.csv,"La tua città, che di colui è pianta","""È vero che come un'opera spesso fallirà"
trad_divina_commedia_paradiso_3_10.csv,che pria volse le spalle al suo fattore,"per corrispondere alla sua forma prevista, alla sua materia"
trad_divina_commedia_paradiso_3_10.csv,"e di cui è la 'nvidia tanto pianta,","sordo e insensibile al piano dell'artigiano,"
