Filename,Original,Translate
trad_divina_commedia_purgatorio_1_9.csv,questa cornice mi parea cotale.,Disdegni di sopportare qualsiasi cosa nei suoi piedi.
trad_divina_commedia_purgatorio_1_9.csv,"L  s  non eran mossi i pi  nostri anco,","Poi ruotando un po  di pi , mi   sembrato,"
trad_divina_commedia_purgatorio_1_9.csv,quand io conobbi quella ripa intorno,"Terribile come il fulmine che scese,"
trad_divina_commedia_purgatorio_1_9.csv,"che dritto di salita aveva manco,",E mi ha rapito fino al fuoco.
trad_divina_commedia_purgatorio_1_9.csv,esser di marmo candido e addorno,"L  dentro sembrava che io e lui stavamo bruciando,"
trad_divina_commedia_purgatorio_1_9.csv,"d intagli s , che non pur Policleto,","E il fuoco immaginato mi ha bruciato cos ,"
trad_divina_commedia_purgatorio_1_9.csv,ma la natura l  avrebbe scorno.,Quello di necessit  il mio sonno era rotto.
trad_divina_commedia_purgatorio_1_9.csv,L angel che venne in terra col decreto,"Non altrimenti Achille inizi ,"
trad_divina_commedia_purgatorio_1_9.csv,"de la molt anni lagrimata pace,","intorno a lui girando i suoi occhi risvegliati,"
trad_divina_commedia_purgatorio_1_9.csv,"ch aperse il ciel del suo lungo divieto,","e non conoscendo il luogo in cui era,"
trad_divina_commedia_purgatorio_1_9.csv,dinanzi a noi pareva s  verace,A che ora da Chirone furtivamente sua madre
trad_divina_commedia_purgatorio_1_9.csv,"quivi intagliato in un atto soave,","Lo port  a Scyros dormendo tra le sue braccia,"
trad_divina_commedia_purgatorio_1_9.csv,che non sembiava imagine che tace.,"Da dove i Greci lo ritirarono dopo,"
trad_divina_commedia_purgatorio_1_9.csv,Giurato si saria ch el dicesse  Ave  ,"Di quanto ho iniziato, quando dalla mia faccia"
trad_divina_commedia_purgatorio_1_9.csv,perch  iv era imaginata quella,"Il sonno fugg   e io divenni pallido,"
trad_divina_commedia_purgatorio_1_9.csv,ch ad aprir l alto amor volse la chiave ,Cosi  come l uomo che congela con orrore.
trad_divina_commedia_purgatorio_1_9.csv,e avea in atto impressa esta favella,"Solo il mio Consolatore era al mio fianco,"
trad_divina_commedia_purgatorio_1_9.csv," Ecce ancilla De  , propriamente","E ora il sole era alto pi  di due ore,"
trad_divina_commedia_purgatorio_1_9.csv,come figura in cera si suggella.,E girato verso la riva del mare era la mia faccia.
trad_divina_commedia_purgatorio_1_9.csv," Non tener pur ad un loco la mente ,"," Non siate intimiditi,  disse il mio Signore,"
trad_divina_commedia_purgatorio_1_9.csv,"disse  l dolce maestro, che m avea"," Siate rassicurati, perch  tutto sta bene con noi "
trad_divina_commedia_purgatorio_1_9.csv,da quella parte onde  l cuore ha la gente.,"Non trattenere, ma stendi tutte le tue forze."
trad_divina_commedia_purgatorio_1_9.csv,"Per ch i  mi mossi col viso, e vedea",Sei arrivato a lungo al Purgatorio 
trad_divina_commedia_purgatorio_1_9.csv,"di retro da Maria, da quella costa",Vedete l  la scogliera che la chiude intorno 
trad_divina_commedia_purgatorio_1_9.csv,"onde m era colui che mi movea,","Guarda l  l ingresso, dove sembra disgregato."
trad_divina_commedia_purgatorio_1_9.csv,un altra storia ne la roccia imposta ,"all alba, che precede il giorno,"
trad_divina_commedia_purgatorio_1_9.csv,"per ch io varcai Virgilio, e fe mi presso,",Quando interiormente il tuo spirito dormiva
trad_divina_commedia_purgatorio_1_9.csv,acci  che fosse a li occhi miei disposta.,"Sui fiori che avvolgono la terra sottostante,"
trad_divina_commedia_purgatorio_1_9.csv,Era intagliato l  nel marmo stesso,Venne una Signora e disse   Io sono Lucia 
trad_divina_commedia_purgatorio_1_9.csv,"lo carro e   buoi, traendo l arca santa,","Lascia che tiri su questo, che sta dormendo "
trad_divina_commedia_purgatorio_1_9.csv,per che si teme officio non commesso.,Gli render  il suo viaggio pi  facile. 
trad_divina_commedia_purgatorio_1_9.csv,"Dinanzi parea gente  e tutta quanta,",Sordello e le altre forme nobili
trad_divina_commedia_purgatorio_1_9.csv,"partita in sette cori, a  due mie  sensi","Restata, ti prese e, come il giorno si fece luminoso,"
trad_divina_commedia_purgatorio_1_9.csv,"faceva dir l un  No , l altro  S , canta .","Venne verso l alto, e io sulle sue orme."
trad_divina_commedia_purgatorio_1_9.csv,Similemente al fummo de li  ncensi,Ti ha posato qui  e prima i suoi occhi bellissimi
trad_divina_commedia_purgatorio_1_9.csv,"che v era imaginato, li occhi e  l naso",Quell ingresso aperto mi ha fatto notare 
trad_divina_commedia_purgatorio_1_9.csv,e al s  e al no discordi fensi.,Poi lei e dormire insieme se n   andata. 
trad_divina_commedia_purgatorio_1_9.csv,"L  precedeva al benedetto vaso,","In veste di uno i cui dubbi sono rassicurati,"
trad_divina_commedia_purgatorio_1_9.csv,"trescando alzato, l umile salmista,","e chi per confidare nella sua paura cambia,"
trad_divina_commedia_purgatorio_1_9.csv,e pi  e men che re era in quel caso.,"Dopo che la verita  gli e  stata scoperta,"
trad_divina_commedia_purgatorio_1_9.csv,"Di contra, effig ata ad una vista",Cos  ho cambiato  e quando senza preoccupazione
trad_divina_commedia_purgatorio_1_9.csv,"d un gran palazzo, Mic l ammirava","Il mio Leader mi ha visto, lungo la scogliera"
trad_divina_commedia_purgatorio_1_9.csv,s  come donna dispettosa e trista.,"Si mosse, e io dietro di lui, trainando l altezza."
trad_divina_commedia_purgatorio_1_9.csv,"I  mossi i pi  del loco dov io stava,","Reader, tu vedi bene come io esalto"
trad_divina_commedia_purgatorio_1_9.csv,"per avvisar da presso un altra istoria,","Il mio tema, e quindi se con maggiore arte"
trad_divina_commedia_purgatorio_1_9.csv,che di dietro a Mic l mi biancheggiava.,"Lo fortifico, non meravigliarmi di questo."
trad_divina_commedia_purgatorio_1_9.csv,Quiv era stor ata l alta gloria,"Pi  vicino ci avvicinammo, ed eravamo in tale luogo,"
trad_divina_commedia_purgatorio_1_9.csv,"del roman principato, il cui valore","Che l , dove prima mi apparve una spaccatura"
trad_divina_commedia_purgatorio_1_9.csv,mosse Gregorio a la sua gran vittoria ,"Come ad una fessura che disparisce un muro,"
trad_divina_commedia_purgatorio_1_9.csv,i  dico di Traiano imperadore ,"Ho visto un portale, e tre scale sotto,"
trad_divina_commedia_purgatorio_1_9.csv,"e una vedovella li era al freno,","Diverso nel colore, per andare fino ad esso,"
trad_divina_commedia_purgatorio_1_9.csv,di lagrime atteggiata e di dolore.,E un guardiano che ancora non ha detto nulla.
trad_divina_commedia_purgatorio_1_9.csv,Intorno a lui parea calcato e pieno,"E mentre aprivo sempre di pi  i miei occhi,"
trad_divina_commedia_purgatorio_1_9.csv,"di cavalieri, e l aguglie ne l oro","L ho visto seduto sulla scala pi  alta,"
trad_divina_commedia_purgatorio_1_9.csv,sovr essi in vista al vento si movieno.,Cosi  in faccia che non l ho sopportato.
trad_divina_commedia_purgatorio_1_9.csv,La miserella intra tutti costoro,"E nella sua mano aveva una spada nuda,"
trad_divina_commedia_purgatorio_1_9.csv,"pareva dir   Segnor, fammi vendetta","Il che rifletteva cosi  tanto i raggi del sole che ci trainavano,"
trad_divina_commedia_purgatorio_1_9.csv,"di mio figliuol ch   morto, ond io m accoro  ",Quella spesso invano ho alzato gli occhi.
trad_divina_commedia_purgatorio_1_9.csv,ed elli a lei rispondere   Or aspetta," Dillo da dove sei, cosa non vuoi? "
trad_divina_commedia_purgatorio_1_9.csv,"tanto ch i  torni   e quella   Segnor mio ,",Inizia a esclamare   Dov   la scorta?
trad_divina_commedia_purgatorio_1_9.csv,"come persona in cui dolor s affretta,","Attento alla tua venuta, non farti del male!. "
trad_divina_commedia_purgatorio_1_9.csv," se tu non torni?   ed ei   Chi fia dov io,"," Una Signora del Cielo, con queste cose conversanti, "
trad_divina_commedia_purgatorio_1_9.csv,la ti far    ed ella   L altrui bene,Il mio Maestro gli rispose 
trad_divina_commedia_purgatorio_1_9.csv,"a te che fia, se  l tuo metti in oblio?  ","Ci disse   Andate, c   il portale. "
trad_divina_commedia_purgatorio_1_9.csv,ond elli   Or ti conforta  ch ei convene," E che possa velocizzare le tue orme in tutto il bene, "
trad_divina_commedia_purgatorio_1_9.csv,ch i  solva il mio dovere anzi ch i  mova ,Ricominci  l inserviente cortese 
trad_divina_commedia_purgatorio_1_9.csv,giustizia vuole e piet  mi ritene ., Venite dunque su queste nostre scale. 
trad_divina_commedia_purgatorio_1_9.csv,Colui che mai non vide cosa nova,Pi  tardi ci siamo avvicinati  e la prima scala
trad_divina_commedia_purgatorio_1_9.csv,"produsse esto visibile parlare,","era bianco marmo, cos  lucido e cos  liscio,"
trad_divina_commedia_purgatorio_1_9.csv,novello a noi perch  qui non si trova.,Mi sono riflettuto come mi sono presentato.
trad_divina_commedia_purgatorio_1_9.csv,Mentr io mi dilettava di guardare,"Il secondo, tinto di tonalit  pi  profonda di Perse,"
trad_divina_commedia_purgatorio_1_9.csv,"l imagini di tante umilitadi,","era di pietra calcinata e irregolare,"
trad_divina_commedia_purgatorio_1_9.csv,"e per lo fabbro loro a veder care,",Crackiato tutto in senso longitudinale e trasversale.
trad_divina_commedia_purgatorio_1_9.csv," Ecco di qua, ma fanno i passi radi ,","Il terzo, quello pi  alto riposa massicciamente,"
trad_divina_commedia_purgatorio_1_9.csv,"mormorava il poeta,  molte genti ","Il porfido mi   sembrato, come rosso fiammeggiante"
trad_divina_commedia_purgatorio_1_9.csv,questi ne  nv eranno a li alti gradi .,Come il sangue che viene da una vena che scorre via.
trad_divina_commedia_purgatorio_1_9.csv,"Li occhi miei, ch a mirare eran contenti",Entrambi i suoi piedi stavano tenendo su questo
trad_divina_commedia_purgatorio_1_9.csv,"per veder novitadi ond e  son vaghi,","L Angelo di Dio, seduto sulla soglia,"
trad_divina_commedia_purgatorio_1_9.csv,volgendosi ver  lui non furon lenti.,Che mi sembrava una pietra di diamante.
trad_divina_commedia_purgatorio_1_9.csv,"Non vo  per , lettor, che tu ti smaghi",Lungo le tre scale verso l alto con buona volont 
trad_divina_commedia_purgatorio_1_9.csv,di buon proponimento per udire,Il mio direttore mi ha disegnato dicendo   Chiedi
trad_divina_commedia_purgatorio_1_9.csv,come Dio vuol che  l debito si paghi.,Umilt  che egli il fissaggio pu  annullare. 
trad_divina_commedia_purgatorio_1_9.csv,Non attender la forma del mart re ,"Devotamente ai santi piedi mi getto,"
trad_divina_commedia_purgatorio_1_9.csv,pensa la succession  pensa ch al peggio,"Per l amor di Dio, pregato che si apra,"
trad_divina_commedia_purgatorio_1_9.csv,oltre la gran sentenza non pu  ire.,Ma prima sul mio petto tre volte ho colpito.
trad_divina_commedia_purgatorio_1_9.csv,"Io cominciai   Maestro, quel ch io veggio",Sette P sulla mia fronte ha descritto
trad_divina_commedia_purgatorio_1_9.csv,"muovere a noi, non mi sembian persone,","Con il punto della spada, e,  Guarda che tu ti lavi"
trad_divina_commedia_purgatorio_1_9.csv,"e non so che, s  nel veder vaneggio .","Queste ferite, quando sarai dentro,  disse."
trad_divina_commedia_purgatorio_1_9.csv,Ed elli a me   La grave condizione,"Cenere, o terra che secca   scavata,"
trad_divina_commedia_purgatorio_1_9.csv,"di lor tormento a terra li rannicchia,","dello stesso colore erano con il suo abbigliamento,"
trad_divina_commedia_purgatorio_1_9.csv,s  che   miei occhi pria n ebber tencione.,E da sotto di esso ha tirato fuori due chiavi.
trad_divina_commedia_purgatorio_1_9.csv,"Ma guarda fiso l , e disviticchia",Uno era d oro e l altro era d argento
trad_divina_commedia_purgatorio_1_9.csv,col viso quel che vien sotto a quei sassi ,"Prima con il bianco, e dopo con il giallo,"
trad_divina_commedia_purgatorio_1_9.csv,gi  scorger puoi come ciascun si picchia .,"Gli ho buttato la porta, cosi  ero contento."
trad_divina_commedia_purgatorio_1_9.csv,"O superbi cristian, miseri lassi,", Quando fallisce una di queste chiavi
trad_divina_commedia_purgatorio_1_9.csv,"che, de la vista de la mente infermi,","affinch  non si trasformi correttamente nella serratura, "
trad_divina_commedia_purgatorio_1_9.csv,"fidanza avete ne  retrosi passi,",Ci disse   Questa entrata non si apre.
trad_divina_commedia_purgatorio_1_9.csv,non v accorgete voi che noi siam vermi,"Uno pi  prezioso  , ma l altro ha bisogno"
trad_divina_commedia_purgatorio_1_9.csv,"nati a formar l angelica farfalla,","Pi  arte e intelletto prima di sbloccare,"
trad_divina_commedia_purgatorio_1_9.csv,che vola a la giustizia sanza schermi?,Perch    ci  che libera il nodo.
trad_divina_commedia_purgatorio_1_9.csv,"Di che l animo vostro in alto galla,","Da Pietro li ho, e mi ha detto err"
trad_divina_commedia_purgatorio_1_9.csv,"poi siete quasi antomata in difetto,","Piuttosto nell apertura che nel tenere chiuso,"
trad_divina_commedia_purgatorio_1_9.csv,s  come vermo in cui formazion falla?,Se la gente cadesse prima dei miei piedi. 
trad_divina_commedia_purgatorio_1_9.csv,"Come per sostentar solaio o tetto,","Poi spinse i portali della porta sacra,"
trad_divina_commedia_purgatorio_1_9.csv,per mensola talvolta una figura,"esclamando   Inviate, ma io vi monito"
trad_divina_commedia_purgatorio_1_9.csv,"si vede giugner le ginocchia al petto,",Ci  restituisce chi guarda indietro. 
trad_divina_commedia_purgatorio_1_9.csv,la qual fa del non ver vera rancura,E quando sui loro cardini si girarono
trad_divina_commedia_purgatorio_1_9.csv,nascere  n chi la vede  cos  fatti,"Gli snodi di quella porta consacrata,"
trad_divina_commedia_purgatorio_1_9.csv,"vid io color, quando puosi ben cura.","che sono di metallo, massiccio e sonoro,"
trad_divina_commedia_purgatorio_1_9.csv,Vero   che pi  e meno eran contratti,"Ruggito non cos  forte, n  cos  discordante sembrava"
trad_divina_commedia_purgatorio_1_10.csv," O Padre nostro, che ne  cieli stai,",Quando abbiamo varcato la soglia della porta
trad_divina_commedia_purgatorio_1_10.csv,"non circunscritto, ma per pi  amore","che l amore perverso delle anime disgusta,"
trad_divina_commedia_purgatorio_1_10.csv,"ch ai primi effetti di l  s  tu hai,","Perche  fa sembrare la via storta dritta,"
trad_divina_commedia_purgatorio_1_10.csv,laudato sia  l tuo nome e  l tuo valore,Ri echeggiando l ho sentito chiudere di nuovo 
trad_divina_commedia_purgatorio_1_10.csv,"da ogne creatura, com   degno","E se avessi voltato gli occhi su di esso,"
trad_divina_commedia_purgatorio_1_10.csv,di render grazie al tuo dolce vapore.,Perche  il mio fallimento era stato una scusa adatta?
trad_divina_commedia_purgatorio_1_10.csv,"Vegna ver  noi la pace del tuo regno,","Abbiamo montato verso l alto attraverso una roccia rifted,"
trad_divina_commedia_purgatorio_1_10.csv,"ch  noi ad essa non potem da noi,","che si   ondulato da questo lato e da quello,"
trad_divina_commedia_purgatorio_1_10.csv,"s ella non vien, con tutto nostro ingegno.",Anche come un onda che si allontana e avanza.
trad_divina_commedia_purgatorio_1_10.csv,Come del suo voler li angeli tuoi," Qui ci piace usare un po  d arte, "
trad_divina_commedia_purgatorio_1_10.csv,"fan sacrificio a te, cantando osanna,","Iniziai il mio Leader,  per adattarci"
trad_divina_commedia_purgatorio_1_10.csv,cos  facciano li uomini de  suoi.,"Ora qui, ora l , al lato che si ritira. "
trad_divina_commedia_purgatorio_1_10.csv,"D  oggi a noi la cotidiana manna,","E questo i nostri passi infrequenti fatti,"
trad_divina_commedia_purgatorio_1_10.csv,sanza la qual per questo aspro diserto,Che prima aveva il disco decrescente della luna
trad_divina_commedia_purgatorio_1_10.csv,a retro va chi pi  di gir s affanna.,"Riacquistato il suo letto per affondare di nuovo a riposo,"
trad_divina_commedia_purgatorio_1_10.csv,E come noi lo mal ch avem sofferto,di quanto fossimo usciti dall occhio di quell ago 
trad_divina_commedia_purgatorio_1_10.csv,"perdoniamo a ciascuno, e tu perdona",Ma quando liberammo e all aperto...
trad_divina_commedia_purgatorio_1_10.csv,"benigno, e non guardar lo nostro merto.","L  dove la montagna si accumula all indietro,"
trad_divina_commedia_purgatorio_1_10.csv,"Nostra virt  che di legger s adona,","Mi sono stancato, e siamo entrambi incerti."
trad_divina_commedia_purgatorio_1_10.csv,"non spermentar con l antico avversaro,","A proposito del nostro modo, ci siamo fermati su una pianura"
trad_divina_commedia_purgatorio_1_10.csv,ma libera da lui che s  la sprona.,Piu  desolato delle strade che attraversano i deserti.
trad_divina_commedia_purgatorio_1_10.csv,"Quest ultima preghiera, segnor caro,","Da dove il suo margine confina con il vuoto,"
trad_divina_commedia_purgatorio_1_10.csv,"gi  non si fa per noi, ch  non bisogna,","Ai piedi della riva alta che sorge mai,"
trad_divina_commedia_purgatorio_1_10.csv,ma per color che dietro a noi restaro .,Un corpo umano tre volte detto avrebbe misurato 
trad_divina_commedia_purgatorio_1_10.csv,Cos  a s  e noi buona ramogna,"E per quanto l occhio mio potesse volare,"
trad_divina_commedia_purgatorio_1_10.csv,"quell ombre orando, andavan sotto  l pondo,","Ora a sinistra, e sul fianco destro ora,"
trad_divina_commedia_purgatorio_1_10.csv,"simile a quel che talvolta si sogna,",La stessa cosa che mi   sembrata questa cornice.
trad_divina_commedia_purgatorio_1_10.csv,disparmente angosciate tutte a tondo,"sui nostri piedi non era stato ancora mosso,"
trad_divina_commedia_purgatorio_1_10.csv,"e lasse su per la prima cornice,","Quando ho percepito l argine intorno,"
trad_divina_commedia_purgatorio_1_10.csv,purgando la caligine del mondo.,"Che tutto il diritto di salita aveva interdetto,"
trad_divina_commedia_purgatorio_1_10.csv,"Se di l  sempre ben per noi si dice,","Essere di marmo bianco, e cos  adorna"
trad_divina_commedia_purgatorio_1_10.csv,di qua che dire e far per lor si puote,"Con sculture, che non solo Policleto,"
trad_divina_commedia_purgatorio_1_10.csv,da quei c hanno al voler buona radice?,"Ma la natura stessa, se ci fosse stata messa in imbarazzo."
trad_divina_commedia_purgatorio_1_10.csv,Ben si de  loro atar lavar le note,"L Angelo, che   sceso sulla terra con la novella"
trad_divina_commedia_purgatorio_1_10.csv,"che portar quinci, s  che, mondi e lievi,","di pace, che era stato pianto per molti anni,"
trad_divina_commedia_purgatorio_1_10.csv,possano uscire a le stellate ruote.,"e apr  il Cielo dal suo lungo interdetto,"
trad_divina_commedia_purgatorio_1_10.csv," Deh, se giustizia e piet  vi disgrievi",Davanti a noi   apparso cos  sinceramente
trad_divina_commedia_purgatorio_1_10.csv,"tosto, s  che possiate muover l ala,","L  scolpito in un atteggiamento gentile,"
trad_divina_commedia_purgatorio_1_10.csv,"che secondo il disio vostro vi lievi,",Non sembrava un immagine che tace.
trad_divina_commedia_purgatorio_1_10.csv,mostrate da qual mano inver  la scala,"Uno avrebbe giurato che stava dicendo,  Ave  "
trad_divina_commedia_purgatorio_1_10.csv,"si va pi  corto  e se c   pi  d un varco,",Per lei era l  in effigie ritratte
trad_divina_commedia_purgatorio_1_10.csv,quel ne  nsegnate che men erto cala ,"Chi ha girato la chiave per operare l amore eccelso,"
trad_divina_commedia_purgatorio_1_10.csv,"ch  questi che vien meco, per lo  ncarco","E nel suo mien questa lingua aveva impressionato,"
trad_divina_commedia_purgatorio_1_10.csv,"de la carne d Adamo onde si veste,"," Ecce ancilla Dei,  come distintamente"
trad_divina_commedia_purgatorio_1_10.csv,"al montar s , contra sua voglia,   parco .",Come ogni figura si imbuca in cera.
trad_divina_commedia_purgatorio_1_10.csv,"Le lor parole, che rendero a queste"," Non pensare ad un solo posto, "
trad_divina_commedia_purgatorio_1_10.csv,"che dette avea colui cu  io seguiva,",Il gentile Maestro disse 
trad_divina_commedia_purgatorio_1_10.csv,non fur da cui venisser manifeste ,da quel lato dove la gente ha il cuore 
trad_divina_commedia_purgatorio_1_10.csv,ma fu detto   A man destra per la riva,"Dove ho mosso i miei occhi, e ho visto"
trad_divina_commedia_purgatorio_1_10.csv,"con noi venite, e troverete il passo","Nella parte posteriore di Maria, e su quel lato"
trad_divina_commedia_purgatorio_1_10.csv,possibile a salir persona viva.,"Dove si trovava chi mi conduceva,"
trad_divina_commedia_purgatorio_1_10.csv,E s io non fossi impedito dal sasso,Un altra storia sulla roccia imposta 
trad_divina_commedia_purgatorio_1_10.csv,"che la cervice mia superba doma,","Per questo ho passato Virgilio e mi sono avvicinato,"
trad_divina_commedia_purgatorio_1_10.csv,"onde portar convienmi il viso basso,","Cosi , davanti ai miei occhi, potrebbe essere sistemato."
trad_divina_commedia_purgatorio_1_10.csv,"cotesti, ch ancor vive e non si noma,",L  scolpito nel marmo stesso sono stati
trad_divina_commedia_purgatorio_1_10.csv,"guardere  io, per veder s i   l conosco,","il carro e i buoi, disegnando l arca santa,"
trad_divina_commedia_purgatorio_1_10.csv,e per farlo pietoso a questa soma.,Per questo si teme un ufficio non nominato.
trad_divina_commedia_purgatorio_1_10.csv,Io fui latino e nato d un gran Tosco ,"La gente apparve di fronte, e tutti loro"
trad_divina_commedia_purgatorio_1_10.csv,Guiglielmo Aldobrandesco fu mio padre ,"In sette cori divisi, di due sensi"
trad_divina_commedia_purgatorio_1_10.csv,non so se  l nome suo gi  mai fu vosco.,"Una ha detto  No,  l altra  Si , cantano. "
trad_divina_commedia_purgatorio_1_10.csv,L antico sangue e l opere leggiadre,"Allo stesso modo per il fumo dell incenso,"
trad_divina_commedia_purgatorio_1_10.csv,"d i miei maggior mi fer s  arrogante,","Che c era immaginato avanti, gli occhi e il naso"
trad_divina_commedia_purgatorio_1_10.csv,"che, non pensando a la comune madre,",Erano nel s  e nessun discordante fatto.
trad_divina_commedia_purgatorio_1_10.csv,"ogn uomo ebbi in despetto tanto avante,","Preceduto l  il vascello bendight,"
trad_divina_commedia_purgatorio_1_10.csv,"ch io ne mori , come i Sanesi sanno,","Ballare con i lombi cinti, l umile salmista,"
trad_divina_commedia_purgatorio_1_10.csv,e sallo in Campagnatico ogne fante.,E pi  e meno di King era in questo.
trad_divina_commedia_purgatorio_1_10.csv,Io sono Omberto  e non pur a me danno,"Di fronte, rappresentato alla finestra"
trad_divina_commedia_purgatorio_1_10.csv,"superbia fa, ch  tutti miei consorti","Di un grande palazzo, Mical lo guard ,"
trad_divina_commedia_purgatorio_1_10.csv,ha ella tratti seco nel malanno.,Anche come una donna spregevole e afflitta.
trad_divina_commedia_purgatorio_1_10.csv,E qui convien ch io questo peso porti,"Ho spostato i miei piedi da dove ero stato in piedi,"
trad_divina_commedia_purgatorio_1_10.csv,"per lei, tanto che a Dio si sodisfaccia,","Per esaminare vicino a portata di mano un altra storia,"
trad_divina_commedia_purgatorio_1_10.csv,"poi ch io nol fe  tra   vivi, qui tra   morti .",Che dopo che Michal ha brillato bianco su di me.
trad_divina_commedia_purgatorio_1_10.csv,Ascoltando chinai in gi  la faccia ,L  l alta gloria del principe romano
trad_divina_commedia_purgatorio_1_10.csv,"e un di lor, non questi che parlava,","Era cronaca, la cui grande benevolenza"
trad_divina_commedia_purgatorio_1_10.csv,"si torse sotto il peso che li  mpaccia,",Spostato Gregorio alla sua grande vittoria 
trad_divina_commedia_purgatorio_1_10.csv,"e videmi e conobbemi e chiamava,",E  dell imperatore Traiano che sto parlando.
trad_divina_commedia_purgatorio_1_10.csv,tenendo li occhi con fatica fisi,"E una povera vedova, alla sua briglia, si ferm ,"
trad_divina_commedia_purgatorio_1_10.csv,a me che tutto chin con loro andava.,In atteggiamento di pianto e di dolore.
trad_divina_commedia_purgatorio_1_10.csv," Oh! , diss io lui,  non se  tu Oderisi,",Intorno a lui sembrava affollato e pieno
trad_divina_commedia_purgatorio_1_10.csv,l onor d Agobbio e l onor di quell arte,dei cavalieri e delle aquile d oro
trad_divina_commedia_purgatorio_1_10.csv,ch alluminar chiamata   in Parisi? .,Sopra di loro visibilmente nel vento si muovevano.
trad_divina_commedia_purgatorio_1_10.csv," Frate , diss elli,  pi  ridon le carte",La donna miserabile in mezzo a questi
trad_divina_commedia_purgatorio_1_10.csv,che pennelleggia Franco Bolognese ,"Sembrava dire   Dammi vendetta, Signore,"
trad_divina_commedia_purgatorio_1_10.csv,"l onore   tutto or suo, e mio in parte.","Per il mio figlio morto, per il quale il mio cuore si spezza. "
trad_divina_commedia_purgatorio_1_10.csv,Ben non sare  io stato s  cortese,Ed egli le rispose   Ora aspettate
trad_divina_commedia_purgatorio_1_10.csv,"mentre ch io vissi, per lo gran disio","Torner .  E lei   Mio Signore,  come uno"
trad_divina_commedia_purgatorio_1_10.csv,de l eccellenza ove mio core intese.,"In cui il dolore   impaziente,  non dovresti"
trad_divina_commedia_purgatorio_1_10.csv,Di tal superbia qui si paga il fio ,E lui   Chi sar  dove sono io? 
trad_divina_commedia_purgatorio_1_10.csv,"e ancor non sarei qui, se non fosse",E lei   Buona azione degli altri
trad_divina_commedia_purgatorio_1_10.csv,"che, possendo peccar, mi volsi a Dio.","Che te ne pare, se trascuri il tuo? "
trad_divina_commedia_purgatorio_1_10.csv,Oh vana gloria de l umane posse!,"Da dove egli   Ora ti consola, perch  mi   suggestionato"
trad_divina_commedia_purgatorio_1_10.csv,"com  poco verde in su la cima dura,",Che emetto il mio dovere prima di muovermi 
trad_divina_commedia_purgatorio_1_10.csv,se non   giunta da l etati grosse!,"La giustizia cos  vuole, e la piet  mi conserva. "
trad_divina_commedia_purgatorio_1_10.csv,Credette Cimabue ne la pittura,Colui che non ha mai guardato nulla di nuovo
trad_divina_commedia_purgatorio_1_10.csv,"tener lo campo, e ora ha Giotto il grido,","Era il creatore di questo linguaggio visibile,"
trad_divina_commedia_purgatorio_1_10.csv,s  che la fama di colui   scura.,"Romanzo per noi, perch  qui non si trova."
trad_divina_commedia_purgatorio_1_10.csv,Cos  ha tolto l uno a l altro Guido,Mentre mi deliziavo nel contemplare
trad_divina_commedia_purgatorio_1_10.csv,la gloria de la lingua  e forse   nato,"Le immagini di tanta umilt ,"
trad_divina_commedia_purgatorio_1_10.csv,chi l uno e l altro caccer  del nido.,"E caro a guardarsi dietro per il bene del loro Creatore,"
trad_divina_commedia_purgatorio_1_10.csv,Non   il mondan romore altro ch un fiato," Ecco, da questo lato, ma sono rari"
trad_divina_commedia_purgatorio_1_10.csv,"di vento, ch or vien quinci e or vien quindi,","I loro passi, il Poeta mormor ,  molte persone "
trad_divina_commedia_purgatorio_1_10.csv,e muta nome perch  muta lato.,Questi ci dirigeranno verso le alte scale. 
trad_divina_commedia_purgatorio_1_10.csv,"Che voce avrai tu pi , se vecchia scindi","I miei occhi, che osservando erano intenti"
trad_divina_commedia_purgatorio_1_10.csv,"da te la carne, che se fossi morto","Vedere cose nuove, di cui sono curiosi,"
trad_divina_commedia_purgatorio_1_10.csv,"anzi che tu lasciassi il  pappo  e  l  dindi ,",Voltarsi verso di lui non era lento.
trad_divina_commedia_purgatorio_1_10.csv,pria che passin mill anni? ch   pi  corto,"Ma ancora non vorrei, Reader, che tu rispondessi"
trad_divina_commedia_purgatorio_1_10.csv,"spazio a l etterno, ch un muover di ciglia","dai tuoi buoni propositi, perch  tu hai udito"
trad_divina_commedia_purgatorio_1_10.csv,al cerchio che pi  tardi in cielo   torto.,Come Dio ordina che il debito sia pagato 
trad_divina_commedia_purgatorio_1_10.csv,Colui che del cammin s  poco piglia,"Non badare alla moda del tormento,"
trad_divina_commedia_purgatorio_1_10.csv,"dinanzi a me, Toscana son  tutta ",Pensate a quello che segue  pensate che al peggio
trad_divina_commedia_purgatorio_1_10.csv,"e ora a pena in Siena sen pispiglia,",Non pu  andare oltre la potente sentenza.
trad_divina_commedia_purgatorio_1_10.csv,ond era sire quando fu distrutta," Maestro,  cominciai,  quello che io vedo"
trad_divina_commedia_purgatorio_1_10.csv,"la rabbia fiorentina, che superba","Muoversi verso di noi mi sembra non persone,"
trad_divina_commedia_purgatorio_1_10.csv,fu a quel tempo s  com ora   putta.,"E ci  che io non so, cos  in vista vacillo. "
trad_divina_commedia_purgatorio_1_10.csv,"La vostra nominanza   color d erba,",E lui a me   La gravosa qualit 
trad_divina_commedia_purgatorio_1_10.csv,"che viene e va, e quei la discolora","Di questo il loro castigo li china alla terra,"
